oktmo,name,year,museums
oktmo,municipality,year,indicator_value
68602405,Бондарский сельсовет,2008,1.0
68602405,Бондарский сельсовет,2009,1.0
68602405,Бондарский сельсовет,2010,1.0
68602405,Бондарский сельсовет,2011,1.0
68602405,Бондарский сельсовет,2012,1.0
68602405,Бондарский сельсовет,2013,1.0
68602405,Бондарский сельсовет,2014,1.0
68602405,Бондарский сельсовет,2015,1.0
68602405,Бондарский сельсовет,2016,1.0
68602405,Бондарский сельсовет,2017,1.0
68602410,Граждановский сельсовет,2009,0.0
68602415,Кёршинский сельсовет,2009,0.0
68602420,Кривополянский сельсовет,2009,0.0
68602425,Куровщинский сельсовет,2009,0.0
68602430,Максимовский сельсовет,2009,0.0
68602435,Малогагаринский сельсовет,2009,0.0
68602440,Митропольский сельсовет,2009,0.0
68602445,Нащёкинский сельсовет,2009,0.0
68602450,Пахотноугловский сельсовет,2009,0.0
68602455,Прибыткинский сельсовет,2009,0.0
68602455,Прибыткинский сельсовет,2014,0.0
68603000,Гавриловский муниципальный район,2009,0.0
68603403,Булгаковский сельсовет,2009,0.0
68603408,ND,2009,0.0
68603410,ND,2009,0.0
68603413,Глуховский сельсовет,2009,0.0
68603416,Гусевский сельсовет,2009,0.0
68603419,Дмитриевский сельсовет,2009,0.0
68603430,Козьмодемьяновский сельсовет,2009,0.0
68603432,Кондауровский сельсовет,2009,0.0
68603438,ND,2009,0.0
68603441,Пересыпкинский сельсовет,2009,0.0
68603442,ND,2009,0.0
68603458,Чуповский сельсовет,2009,0.0
68604000,Жердевский муниципальный район,2007,1.0
68604000,Жердевский муниципальный район,2008,1.0
68604000,Жердевский муниципальный район,2009,1.0
68604000,Жердевский муниципальный район,2010,1.0
68604000,Жердевский муниципальный район,2011,1.0
68604000,Жердевский муниципальный район,2012,1.0
68604000,Жердевский муниципальный район,2013,1.0
68604000,Жердевский муниципальный район,2014,1.0
68604000,Жердевский муниципальный район,2015,1.0
68604000,Жердевский муниципальный район,2016,1.0
68604000,Жердевский муниципальный район,2017,1.0
68604101,город Жердевка,2007,1.0
68604101,город Жердевка,2008,1.0
68604101,город Жердевка,2009,1.0
68604101,город Жердевка,2010,1.0
68604101,город Жердевка,2011,1.0
68604101,город Жердевка,2012,1.0
68604101,город Жердевка,2013,1.0
68604101,город Жердевка,2014,1.0
68604101,город Жердевка,2015,1.0
68604101,город Жердевка,2016,1.0
68604101,город Жердевка,2017,1.0
68606000,Знаменский муниципальный район,2007,2.0
68606000,Знаменский муниципальный район,2008,2.0
68606000,Знаменский муниципальный район,2009,2.0
68606000,Знаменский муниципальный район,2010,2.0
68606000,Знаменский муниципальный район,2011,2.0
68606000,Знаменский муниципальный район,2012,2.0
68606000,Знаменский муниципальный район,2013,1.0
68606000,Знаменский муниципальный район,2014,1.0
68606000,Знаменский муниципальный район,2015,1.0
68606000,Знаменский муниципальный район,2016,1.0
68606000,Знаменский муниципальный район,2017,1.0
68606151,Знаменский поссовет,2007,1.0
68606151,Знаменский поссовет,2008,1.0
68606151,Знаменский поссовет,2009,1.0
68606151,Знаменский поссовет,2010,1.0
68606151,Знаменский поссовет,2011,1.0
68606151,Знаменский поссовет,2013,1.0
68606151,Знаменский поссовет,2014,1.0
68606151,Знаменский поссовет,2015,1.0
68606151,Знаменский поссовет,2016,1.0
68606151,Знаменский поссовет,2017,1.0
68606405,Александровский сельсовeт,2012,1.0
68606415,Воронцовский сельсовет,2007,1.0
68606415,Воронцовский сельсовет,2008,1.0
68606415,Воронцовский сельсовет,2009,1.0
68606415,Воронцовский сельсовет,2010,1.0
68606415,Воронцовский сельсовет,2011,1.0
68606415,Воронцовский сельсовет,2012,1.0
68606435,Никольский сельсовет,2013,0.0
68606450,Сухотинский сельсовет,2013,0.0
68608000,Инжавинский муниципальный район,2007,1.0
68608000,Инжавинский муниципальный район,2008,1.0
68608000,Инжавинский муниципальный район,2009,1.0
68608000,Инжавинский муниципальный район,2010,1.0
68608000,Инжавинский муниципальный район,2011,1.0
68608000,Инжавинский муниципальный район,2012,1.0
68608000,Инжавинский муниципальный район,2013,1.0
68608000,Инжавинский муниципальный район,2014,1.0
68608000,Инжавинский муниципальный район,2015,1.0
68608000,Инжавинский муниципальный район,2016,1.0
68608000,Инжавинский муниципальный район,2017,1.0
68608151,Инжавинский поссовет,2007,1.0
68608151,Инжавинский поссовет,2008,1.0
68608151,Инжавинский поссовет,2009,1.0
68608151,Инжавинский поссовет,2010,1.0
68608151,Инжавинский поссовет,2011,1.0
68608151,Инжавинский поссовет,2012,1.0
68608151,Инжавинский поссовет,2013,1.0
68608151,Инжавинский поссовет,2014,1.0
68608151,Инжавинский поссовет,2015,1.0
68608151,Инжавинский поссовет,2016,1.0
68608151,Инжавинский поссовет,2017,1.0
68610000,Кирсановский муниципальный район,2016,0.0
68610000,Кирсановский муниципальный район,2017,0.0
68610425,Иноковский сельсовет,2015,0.0
68610475,Уваровщинский сельсовет,2015,0.0
68610475,Уваровщинский сельсовет,2016,0.0
68610475,Уваровщинский сельсовет,2017,0.0
68614000,Мордовский муниципальный район,2013,1.0
68614151,Мордовский поссовет,2013,1.0
68616412,Вановский сельсовет,2017,0.0
68618000,Мучкапский муниципальный район,2015,0.0
68618000,Мучкапский муниципальный район,2016,0.0
68620000,Никифоровский муниципальный район,2008,1.0
68620000,Никифоровский муниципальный район,2009,1.0
68620000,Никифоровский муниципальный район,2010,1.0
68620000,Никифоровский муниципальный район,2011,1.0
68620000,Никифоровский муниципальный район,2012,1.0
68620000,Никифоровский муниципальный район,2013,1.0
68620000,Никифоровский муниципальный район,2014,1.0
68620000,Никифоровский муниципальный район,2015,1.0
68620000,Никифоровский муниципальный район,2016,1.0
68620000,Никифоровский муниципальный район,2017,1.0
68620151,Дмитриевский поссовет,2008,1.0
68620151,Дмитриевский поссовет,2009,1.0
68620151,Дмитриевский поссовет,2010,1.0
68620151,Дмитриевский поссовет,2011,1.0
68620151,Дмитриевский поссовет,2012,1.0
68620151,Дмитриевский поссовет,2013,1.0
68620151,Дмитриевский поссовет,2014,1.0
68620151,Дмитриевский поссовет,2015,1.0
68620151,Дмитриевский поссовет,2016,1.0
68620151,Дмитриевский поссовет,2017,1.0
68622420,Козьмодемьяновский сельсовет,2013,0.0
68624000,Петровский муниципальный район,2007,1.0
68624000,Петровский муниципальный район,2008,1.0
68624000,Петровский муниципальный район,2009,1.0
68624000,Петровский муниципальный район,2010,1.0
68624000,Петровский муниципальный район,2011,1.0
68624000,Петровский муниципальный район,2012,1.0
68624000,Петровский муниципальный район,2013,1.0
68624000,Петровский муниципальный район,2014,1.0
68624000,Петровский муниципальный район,2015,1.0
68624000,Петровский муниципальный район,2016,1.0
68624000,Петровский муниципальный район,2017,1.0
68624440,Петровский сельсовет,2007,1.0
68624440,Петровский сельсовет,2008,1.0
68624440,Петровский сельсовет,2009,1.0
68624440,Петровский сельсовет,2010,1.0
68624440,Петровский сельсовет,2011,1.0
68624440,Петровский сельсовет,2012,1.0
68624440,Петровский сельсовет,2013,1.0
68624440,Петровский сельсовет,2014,1.0
68624440,Петровский сельсовет,2015,1.0
68624440,Петровский сельсовет,2016,1.0
68624440,Петровский сельсовет,2017,1.0
68628000,Рассказовский муниципальный район,2013,0.0
68628000,Рассказовский муниципальный район,2014,0.0
68628000,Рассказовский муниципальный район,2015,0.0
68628000,Рассказовский муниципальный район,2016,0.0
68630000,Ржаксинский муниципальный район,2007,1.0
68630000,Ржаксинский муниципальный район,2008,1.0
68630000,Ржаксинский муниципальный район,2009,1.0
68630000,Ржаксинский муниципальный район,2010,1.0
68630000,Ржаксинский муниципальный район,2011,1.0
68630000,Ржаксинский муниципальный район,2012,1.0
68630000,Ржаксинский муниципальный район,2013,1.0
68630000,Ржаксинский муниципальный район,2014,1.0
68630000,Ржаксинский муниципальный район,2015,1.0
68630000,Ржаксинский муниципальный район,2016,1.0
68630000,Ржаксинский муниципальный район,2017,1.0
68630151,Ржаксинский поссовет,2007,1.0
68630151,Ржаксинский поссовет,2008,1.0
68630151,Ржаксинский поссовет,2009,1.0
68630151,Ржаксинский поссовет,2010,1.0
68630151,Ржаксинский поссовет,2011,1.0
68630151,Ржаксинский поссовет,2012,1.0
68630151,Ржаксинский поссовет,2013,1.0
68630151,Ржаксинский поссовет,2014,1.0
68630151,Ржаксинский поссовет,2015,1.0
68630151,Ржаксинский поссовет,2016,1.0
68630151,Ржаксинский поссовет,2017,1.0
68630420,Волхонщинский сельсовет,2013,0.0
68634000,Сосновский муниципальный район,2007,1.0
68634000,Сосновский муниципальный район,2008,1.0
68634000,Сосновский муниципальный район,2009,1.0
68634000,Сосновский муниципальный район,2010,1.0
68634000,Сосновский муниципальный район,2011,1.0
68634000,Сосновский муниципальный район,2012,1.0
68634000,Сосновский муниципальный район,2013,1.0
68634000,Сосновский муниципальный район,2014,1.0
68634000,Сосновский муниципальный район,2015,1.0
68634000,Сосновский муниципальный район,2016,1.0
68634000,Сосновский муниципальный район,2017,1.0
68634151,Сосновский поссовет,2007,1.0
68634151,Сосновский поссовет,2008,1.0
68634151,Сосновский поссовет,2009,1.0
68634151,Сосновский поссовет,2010,1.0
68634151,Сосновский поссовет,2011,1.0
68634151,Сосновский поссовет,2012,1.0
68634151,Сосновский поссовет,2013,1.0
68634151,Сосновский поссовет,2014,1.0
68634151,Сосновский поссовет,2015,1.0
68634151,Сосновский поссовет,2016,1.0
68634151,Сосновский поссовет,2017,1.0
68634436,Кулеватовский сельсовет,2009,0.0
68634440,Ламский сельсовет,2009,0.0
68634444,Новослободской сельсовет,2009,0.0
68634448,Октябрьский сельсовет,2009,0.0
68634452,Ольховский сельсовет,2009,0.0
68636000,Староюрьевский муниципальный район,2009,1.0
68636000,Староюрьевский муниципальный район,2010,1.0
68636000,Староюрьевский муниципальный район,2011,1.0
68636000,Староюрьевский муниципальный район,2012,1.0
68636000,Староюрьевский муниципальный район,2013,1.0
68636000,Староюрьевский муниципальный район,2014,1.0
68636000,Староюрьевский муниципальный район,2015,1.0
68636000,Староюрьевский муниципальный район,2016,1.0
68636000,Староюрьевский муниципальный район,2017,1.0
68636410,Большедороженский сельсовет,2009,0.0
68636415,Вишневский сельсовет,2009,0.0
68636420,Мезинецкий сельсовет,2009,0.0
68636425,Новиковский сельсовет,2009,0.0
68636430,Новоюрьевский сельсовет,2009,0.0
68636435,Поповский сельсовет,2009,0.0
68636440,Подгорненский сельсовет,2009,0.0
68636445,Спасский сельсовет,2009,0.0
68636450,Староюрьевский сельсовет,2009,1.0
68636450,Староюрьевский сельсовет,2010,1.0
68636450,Староюрьевский сельсовет,2011,1.0
68636450,Староюрьевский сельсовет,2012,1.0
68636450,Староюрьевский сельсовет,2013,1.0
68636450,Староюрьевский сельсовет,2014,1.0
68636450,Староюрьевский сельсовет,2015,1.0
68636450,Староюрьевский сельсовет,2016,1.0
68636450,Староюрьевский сельсовет,2017,1.0
68642000,Токарёвский муниципальный район,2008,1.0
68642000,Токарёвский муниципальный район,2009,1.0
68642000,Токарёвский муниципальный район,2010,1.0
68642000,Токарёвский муниципальный район,2011,1.0
68642000,Токарёвский муниципальный район,2013,0.0
68642000,Токарёвский муниципальный район,2014,0.0
68642000,Токарёвский муниципальный район,2015,0.0
68642000,Токарёвский муниципальный район,2016,0.0
68642000,Токарёвский муниципальный район,2017,0.0
68642151,Токарёвский поселковый округ,2008,1.0
68642151,Токарёвский поселковый округ,2009,1.0
68642151,Токарёвский поселковый округ,2010,1.0
68642151,Токарёвский поселковый округ,2011,1.0
68642151,Токарёвский поселковый округ,2013,0.0
68642151,Токарёвский поселковый округ,2014,0.0
68642151,Токарёвский поселковый округ,2015,0.0
68642151,Токарёвский поселковый округ,2016,0.0
68642405,Абакумовский сельсовет,2014,0.0
68642405,Абакумовский сельсовет,2015,0.0
68642405,Абакумовский сельсовет,2016,0.0
68642405,Абакумовский сельсовет,2017,0.0
68642410,Александровский сельсовет,2013,0.0
68642425,Гладышевский сельсовет,2014,0.0
68642425,Гладышевский сельсовет,2015,0.0
68642425,Гладышевский сельсовет,2016,0.0
68642425,Гладышевский сельсовет,2017,0.0
68642430,Даниловский сельсовет,2013,0.0
68642430,Даниловский сельсовет,2014,0.0
68642455,Полетаевский сельсовет,2013,0.0
68642465,Сергиевский сельсовет,2013,0.0
68642470,Троицкоросляйский сельсовет,2013,0.0
68644000,Уваровский муниципальный район,2007,1.0
68644000,Уваровский муниципальный район,2008,1.0
68644000,Уваровский муниципальный район,2009,1.0
68644000,Уваровский муниципальный район,2010,1.0
68644000,Уваровский муниципальный район,2011,1.0
68644000,Уваровский муниципальный район,2012,1.0
68644000,Уваровский муниципальный район,2013,1.0
68644000,Уваровский муниципальный район,2014,1.0
68644000,Уваровский муниципальный район,2015,1.0
68644000,Уваровский муниципальный район,2016,1.0
68644000,Уваровский муниципальный район,2017,1.0
68644410,Берёзовский сельсовет,2007,1.0
68644410,Берёзовский сельсовет,2008,1.0
68644410,Берёзовский сельсовет,2009,1.0
68644410,Берёзовский сельсовет,2010,1.0
68644410,Берёзовский сельсовет,2011,1.0
68644410,Берёзовский сельсовет,2012,1.0
68644410,Берёзовский сельсовет,2013,1.0
68644410,Берёзовский сельсовет,2014,1.0
68644410,Берёзовский сельсовет,2015,1.0
68644410,Берёзовский сельсовет,2016,1.0
68644410,Берёзовский сельсовет,2017,1.0
68646000,Умётский муниципальный район,2007,1.0
68646000,Умётский муниципальный район,2008,1.0
68646000,Умётский муниципальный район,2009,1.0
68646000,Умётский муниципальный район,2010,1.0
68646000,Умётский муниципальный район,2011,1.0
68646000,Умётский муниципальный район,2012,1.0
68646000,Умётский муниципальный район,2013,1.0
68646000,Умётский муниципальный район,2014,1.0
68646000,Умётский муниципальный район,2015,1.0
68646000,Умётский муниципальный район,2016,1.0
68646000,Умётский муниципальный район,2017,1.0
68646151,Умётский поссовет,2007,1.0
68646151,Умётский поссовет,2008,1.0
68646151,Умётский поссовет,2009,1.0
68646151,Умётский поссовет,2010,1.0
68646151,Умётский поссовет,2011,1.0
68646151,Умётский поссовет,2012,1.0
68646151,Умётский поссовет,2013,1.0
68646151,Умётский поссовет,2014,1.0
68646151,Умётский поссовет,2015,1.0
68646151,Умётский поссовет,2016,1.0
68646151,Умётский поссовет,2017,1.0
68646470,Скачихинский сельсовет,2013,0.0
68646480,Софьинский сельсовет,2013,0.0
68701000,город Тамбов,2007,4.0
68701000,город Тамбов,2008,4.0
68701000,город Тамбов,2009,4.0
68701000,город Тамбов,2010,4.0
68701000,город Тамбов,2011,5.0
68701000,город Тамбов,2012,5.0
68701000,город Тамбов,2013,2.0
68701000,город Тамбов,2014,3.0
68701000,город Тамбов,2015,3.0
68701000,город Тамбов,2016,3.0
68701000,город Тамбов,2017,3.0
68705000,город Кирсанов,2007,1.0
68705000,город Кирсанов,2008,1.0
68705000,город Кирсанов,2009,1.0
68705000,город Кирсанов,2010,1.0
68705000,город Кирсанов,2011,1.0
68705000,город Кирсанов,2012,1.0
68705000,город Кирсанов,2013,1.0
68705000,город Кирсанов,2014,1.0
68705000,город Кирсанов,2015,1.0
68705000,город Кирсанов,2016,1.0
68705000,город Кирсанов,2017,1.0
68710000,город Котовск,2007,1.0
68710000,город Котовск,2008,1.0
68710000,город Котовск,2009,1.0
68710000,город Котовск,2010,1.0
68710000,город Котовск,2011,1.0
68710000,город Котовск,2012,1.0
68710000,город Котовск,2013,1.0
68710000,город Котовск,2014,1.0
68710000,город Котовск,2015,1.0
68710000,город Котовск,2016,1.0
68710000,город Котовск,2017,1.0
68715000,город Мичуринск,2007,5.0
68715000,город Мичуринск,2008,5.0
68715000,город Мичуринск,2009,5.0
68715000,город Мичуринск,2010,5.0
68715000,город Мичуринск,2011,5.0
68715000,город Мичуринск,2012,4.0
68715000,город Мичуринск,2013,4.0
68715000,город Мичуринск,2014,4.0
68715000,город Мичуринск,2015,4.0
68715000,город Мичуринск,2016,3.0
68715000,город Мичуринск,2017,3.0
68720000,город Моршанск,2007,1.0
68720000,город Моршанск,2008,1.0
68720000,город Моршанск,2009,1.0
68720000,город Моршанск,2010,1.0
68720000,город Моршанск,2011,1.0
68720000,город Моршанск,2012,1.0
68720000,город Моршанск,2013,1.0
68720000,город Моршанск,2014,0.0
68720000,город Моршанск,2015,0.0
68725000,город Рассказово,2007,1.0
68725000,город Рассказово,2008,1.0
68725000,город Рассказово,2009,1.0
68725000,город Рассказово,2010,1.0
68725000,город Рассказово,2011,1.0
68725000,город Рассказово,2012,1.0
68725000,город Рассказово,2013,1.0
68725000,город Рассказово,2014,1.0
68725000,город Рассказово,2015,1.0
68725000,город Рассказово,2016,1.0
68725000,город Рассказово,2017,1.0
68730000,город Уварово,2012,0.0
68730000,город Уварово,2013,0.0
68730000,город Уварово,2014,0.0
68730000,город Уварово,2015,0.0
68730000,город Уварово,2016,0.0
69000000,Муниципальные образования Томской области,2009,20.0
69604000,Александровский муниципальный район,2007,1.0
69604000,Александровский муниципальный район,2008,1.0
69604000,Александровский муниципальный район,2009,1.0
69604000,Александровский муниципальный район,2010,1.0
69604000,Александровский муниципальный район,2011,1.0
69604000,Александровский муниципальный район,2012,1.0
69604000,Александровский муниципальный район,2013,1.0
69604410,Александровское,2007,1.0
69604410,Александровское,2008,1.0
69604410,Александровское,2009,1.0
69604410,Александровское,2010,1.0
69604410,Александровское,2011,1.0
69604410,Александровское,2012,1.0
69604410,Александровское,2013,1.0
69608000,Асиновский муниципальный район,2007,1.0
69608000,Асиновский муниципальный район,2008,1.0
69608000,Асиновский муниципальный район,2009,1.0
69608000,Асиновский муниципальный район,2010,1.0
69608000,Асиновский муниципальный район,2011,1.0
69608101,Асиновское,2007,1.0
69608101,Асиновское,2008,1.0
69608101,Асиновское,2009,1.0
69608101,Асиновское,2010,1.0
69608101,Асиновское,2011,1.0
69612000,Бакчарский муниципальный район,2007,1.0
69612000,Бакчарский муниципальный район,2008,1.0
69612000,Бакчарский муниципальный район,2009,1.0
69612000,Бакчарский муниципальный район,2010,1.0
69612000,Бакчарский муниципальный район,2011,1.0
69612000,Бакчарский муниципальный район,2012,1.0
69612000,Бакчарский муниципальный район,2013,1.0
69612000,Бакчарский муниципальный район,2014,1.0
69612000,Бакчарский муниципальный район,2015,1.0
69612417,Бакчарское,2007,1.0
69612417,Бакчарское,2008,1.0
69612417,Бакчарское,2009,1.0
69612417,Бакчарское,2010,1.0
69612417,Бакчарское,2011,1.0
69612417,Бакчарское,2012,1.0
69612417,Бакчарское,2013,1.0
69612417,Бакчарское,2014,1.0
69612417,Бакчарское,2015,1.0
69612417,Бакчарское,2016,1.0
69612417,Бакчарское,2017,1.0
69616000,Верхнекетский муниципальный район,2007,2.0
69616000,Верхнекетский муниципальный район,2008,2.0
69616000,Верхнекетский муниципальный район,2009,2.0
69616000,Верхнекетский муниципальный район,2010,2.0
69616000,Верхнекетский муниципальный район,2011,2.0
69616000,Верхнекетский муниципальный район,2012,2.0
69616000,Верхнекетский муниципальный район,2013,1.0
69616000,Верхнекетский муниципальный район,2014,2.0
69616000,Верхнекетский муниципальный район,2015,2.0
69616151,Белоярское,2007,1.0
69616151,Белоярское,2008,1.0
69616151,Белоярское,2009,1.0
69616151,Белоярское,2010,1.0
69616151,Белоярское,2011,1.0
69616151,Белоярское,2012,1.0
69616151,Белоярское,2013,1.0
69616151,Белоярское,2014,1.0
69616151,Белоярское,2015,1.0
69616151,Белоярское,2016,1.0
69616151,Белоярское,2016,2.0
69616470,Сайгинское,2007,1.0
69616470,Сайгинское,2008,1.0
69616470,Сайгинское,2009,1.0
69616470,Сайгинское,2010,1.0
69616470,Сайгинское,2011,1.0
69616470,Сайгинское,2012,1.0
69616470,Сайгинское,2014,1.0
69616470,Сайгинское,2015,1.0
69616470,Сайгинское,2016,1.0
69620000,Зырянский муниципальный район,2008,1.0
69620000,Зырянский муниципальный район,2009,1.0
69620000,Зырянский муниципальный район,2010,1.0
69620000,Зырянский муниципальный район,2011,1.0
69620000,Зырянский муниципальный район,2012,1.0
69620000,Зырянский муниципальный район,2013,1.0
69620000,Зырянский муниципальный район,2014,1.0
69620000,Зырянский муниципальный район,2015,1.0
69620420,Зырянское,2008,1.0
69620420,Зырянское,2009,1.0
69620420,Зырянское,2010,1.0
69620420,Зырянское,2011,1.0
69620420,Зырянское,2012,1.0
69620420,Зырянское,2013,1.0
69620420,Зырянское,2014,1.0
69620420,Зырянское,2015,1.0
69620420,Зырянское,2016,1.0
69620420,Зырянское,2017,1.0
69624000,Каргасокский муниципальный район,2007,1.0
69624000,Каргасокский муниципальный район,2008,1.0
69624000,Каргасокский муниципальный район,2009,1.0
69624000,Каргасокский муниципальный район,2010,1.0
69624000,Каргасокский муниципальный район,2011,1.0
69624000,Каргасокский муниципальный район,2012,1.0
69624000,Каргасокский муниципальный район,2013,1.0
69624000,Каргасокский муниципальный район,2014,1.0
69624000,Каргасокский муниципальный район,2015,1.0
69624422,Каргасокское,2007,1.0
69624422,Каргасокское,2008,1.0
69624422,Каргасокское,2009,1.0
69624422,Каргасокское,2010,1.0
69624422,Каргасокское,2011,1.0
69624422,Каргасокское,2012,1.0
69624422,Каргасокское,2013,1.0
69624422,Каргасокское,2014,1.0
69624422,Каргасокское,2015,1.0
69624422,Каргасокское,2016,1.0
69624422,Каргасокское,2017,1.0
69628000,Кожевниковский муниципальный район,2007,1.0
69628465,Староювалинское,2007,1.0
69632000,Колпашевский муниципальный район,2007,1.0
69632000,Колпашевский муниципальный район,2008,1.0
69632000,Колпашевский муниципальный район,2009,1.0
69632000,Колпашевский муниципальный район,2010,1.0
69632000,Колпашевский муниципальный район,2011,1.0
69632000,Колпашевский муниципальный район,2012,1.0
69632000,Колпашевский муниципальный район,2013,1.0
69632000,Колпашевский муниципальный район,2014,1.0
69632000,Колпашевский муниципальный район,2015,1.0
69632101,Колпашевское,2007,1.0
69632101,Колпашевское,2008,1.0
69632101,Колпашевское,2009,1.0
69632101,Колпашевское,2010,1.0
69632101,Колпашевское,2011,1.0
69632101,Колпашевское,2012,1.0
69632101,Колпашевское,2013,1.0
69632101,Колпашевское,2014,1.0
69632101,Колпашевское,2015,1.0
69632101,Колпашевское,2016,1.0
69632101,Колпашевское,2017,1.0
69636000,Кривошеинский муниципальный район,2007,1.0
69636000,Кривошеинский муниципальный район,2008,1.0
69636405,Кривошеинское,2007,1.0
69636405,Кривошеинское,2008,1.0
69640000,Молчановский муниципальный район,2013,1.0
69640000,Молчановский муниципальный район,2014,1.0
69640422,Могочинское,2013,1.0
69640422,Могочинское,2014,1.0
69644000,Парабельский муниципальный район,2007,2.0
69644000,Парабельский муниципальный район,2008,3.0
69644000,Парабельский муниципальный район,2009,2.0
69644000,Парабельский муниципальный район,2010,2.0
69644000,Парабельский муниципальный район,2011,2.0
69644000,Парабельский муниципальный район,2012,2.0
69644000,Парабельский муниципальный район,2013,2.0
69644000,Парабельский муниципальный район,2014,2.0
69644000,Парабельский муниципальный район,2015,2.0
69644430,Нарымское,2007,1.0
69644430,Нарымское,2008,1.0
69644430,Нарымское,2009,1.0
69644430,Нарымское,2010,1.0
69644430,Нарымское,2011,1.0
69644430,Нарымское,2012,1.0
69644430,Нарымское,2013,1.0
69644430,Нарымское,2014,1.0
69644430,Нарымское,2015,1.0
69644430,Нарымское,2016,1.0
69644430,Нарымское,2017,1.0
69644445,Парабельское,2007,1.0
69644445,Парабельское,2008,2.0
69644445,Парабельское,2009,1.0
69644445,Парабельское,2010,1.0
69644445,Парабельское,2011,1.0
69644445,Парабельское,2012,1.0
69644445,Парабельское,2013,1.0
69644445,Парабельское,2014,1.0
69644445,Парабельское,2015,1.0
69644445,Парабельское,2016,1.0
69644445,Парабельское,2016,2.0
69644445,Парабельское,2017,1.0
69644445,Парабельское,2017,2.0
69648000,Первомайский муниципальный район,2007,1.0
69648000,Первомайский муниципальный район,2008,1.0
69648000,Первомайский муниципальный район,2009,1.0
69648000,Первомайский муниципальный район,2010,1.0
69648000,Первомайский муниципальный район,2011,1.0
69648000,Первомайский муниципальный район,2012,1.0
69648000,Первомайский муниципальный район,2013,1.0
69648000,Первомайский муниципальный район,2014,1.0
69648000,Первомайский муниципальный район,2015,1.0
69648440,Первомайское,2007,1.0
69648440,Первомайское,2008,1.0
69648440,Первомайское,2009,1.0
69648440,Первомайское,2010,1.0
69648440,Первомайское,2011,1.0
69648440,Первомайское,2012,1.0
69648440,Первомайское,2013,1.0
69648440,Первомайское,2014,1.0
69648440,Первомайское,2015,1.0
69648440,Первомайское,2016,1.0
69648440,Первомайское,2017,1.0
69652000,Тегульдетский муниципальный район,2007,1.0
69652000,Тегульдетский муниципальный район,2008,1.0
69652000,Тегульдетский муниципальный район,2009,1.0
69652000,Тегульдетский муниципальный район,2010,1.0
69652440,Тегульдетское,2007,1.0
69652440,Тегульдетское,2008,1.0
69652440,Тегульдетское,2009,1.0
69652440,Тегульдетское,2010,1.0
69654000,Томский муниципальный район,2007,5.0
69654000,Томский муниципальный район,2010,7.0
69654000,Томский муниципальный район,2011,7.0
69654000,Томский муниципальный район,2012,7.0
69654416,Зоркальцевское,2010,2.0
69654416,Зоркальцевское,2011,2.0
69654416,Зоркальцевское,2012,2.0
69654420,Заречное,2007,2.0
69654420,Заречное,2010,2.0
69654420,Заречное,2011,2.0
69654420,Заречное,2012,2.0
69654448,Малиновское,2010,1.0
69654448,Малиновское,2011,1.0
69654448,Малиновское,2012,1.0
69654455,Моряковское,2007,1.0
69654455,Моряковское,2010,1.0
69654455,Моряковское,2011,1.0
69654455,Моряковское,2012,1.0
69654460,Новорождественское,2007,1.0
69654460,Новорождественское,2010,1.0
69654460,Новорождественское,2011,1.0
69654460,Новорождественское,2012,1.0
69654484,Спасское,2007,1.0
69656000,Чаинский муниципальный район,2007,1.0
69656000,Чаинский муниципальный район,2008,2.0
69656000,Чаинский муниципальный район,2009,2.0
69656000,Чаинский муниципальный район,2010,2.0
69656000,Чаинский муниципальный район,2011,2.0
69656000,Чаинский муниципальный район,2012,2.0
69656000,Чаинский муниципальный район,2013,2.0
69656000,Чаинский муниципальный район,2014,2.0
69656000,Чаинский муниципальный район,2015,2.0
69656450,Подгорнское,2007,1.0
69656450,Подгорнское,2008,2.0
69656450,Подгорнское,2009,2.0
69656450,Подгорнское,2010,2.0
69656450,Подгорнское,2011,2.0
69656450,Подгорнское,2012,2.0
69656450,Подгорнское,2013,2.0
69656450,Подгорнское,2014,2.0
69656450,Подгорнское,2015,2.0
69656450,Подгорнское,2016,2.0
69656450,Подгорнское,2017,2.0
69658000,Шегарский муниципальный район,2007,1.0
69658000,Шегарский муниципальный район,2008,1.0
69658000,Шегарский муниципальный район,2009,1.0
69658000,Шегарский муниципальный район,2010,1.0
69658000,Шегарский муниципальный район,2011,1.0
69658000,Шегарский муниципальный район,2012,1.0
69658000,Шегарский муниципальный район,2013,1.0
69658000,Шегарский муниципальный район,2014,1.0
69658000,Шегарский муниципальный район,2015,1.0
69658485,Шегарское,2007,1.0
69658485,Шегарское,2008,1.0
69658485,Шегарское,2009,1.0
69658485,Шегарское,2010,1.0
69658485,Шегарское,2011,1.0
69658485,Шегарское,2012,1.0
69658485,Шегарское,2013,1.0
69658485,Шегарское,2014,1.0
69658485,Шегарское,2015,1.0
69658485,Шегарское,2016,1.0
69658485,Шегарское,2017,1.0
69701000,город Томск,2007,3.0
69701000,город Томск,2008,3.0
69701000,город Томск,2009,3.0
69701000,город Томск,2010,3.0
69701000,город Томск,2011,3.0
69701000,город Томск,2012,3.0
69701000,город Томск,2013,3.0
69701000,город Томск,2014,3.0
69701000,город Томск,2015,4.0
69701000,город Томск,2016,4.0
69701000,город Томск,2017,8.0
69710000,город Стрежевой,2007,1.0
69710000,город Стрежевой,2008,1.0
69710000,город Стрежевой,2009,1.0
69710000,город Стрежевой,2010,1.0
