oktmo,name,year,whereabouts,total saldo
41636154,Важинское,2020,"Миграция, всего",-76.0
41636154,Важинское,2021,"Миграция, всего",-27.0
41636154,Важинское,2022,"Миграция, всего",-41.0
41636158,Вознесенское,2011,"Миграция, всего",46.0
41636158,Вознесенское,2012,"Миграция, всего",36.0
41636158,Вознесенское,2013,"Миграция, всего",13.0
41636158,Вознесенское,2014,"Миграция, всего",35.0
41636158,Вознесенское,2015,"Миграция, всего",7.0
41636158,Вознесенское,2016,"Миграция, всего",-21.0
41636158,Вознесенское,2017,"Миграция, всего",-27.0
41636158,Вознесенское,2018,"Миграция, всего",22.0
41636158,Вознесенское,2019,"Миграция, всего",1.0
41636158,Вознесенское,2020,"Миграция, всего",-50.0
41636158,Вознесенское,2021,"Миграция, всего",13.0
41636158,Вознесенское,2022,"Миграция, всего",3.0
41636163,Никольское,2011,"Миграция, всего",15.0
41636163,Никольское,2012,"Миграция, всего",3.0
41636163,Никольское,2013,"Миграция, всего",-47.0
41636163,Никольское,2014,"Миграция, всего",-41.0
41636163,Никольское,2015,"Миграция, всего",13.0
41636163,Никольское,2016,"Миграция, всего",26.0
41636163,Никольское,2017,"Миграция, всего",-19.0
41636163,Никольское,2018,"Миграция, всего",24.0
41636163,Никольское,2019,"Миграция, всего",-24.0
41636163,Никольское,2020,"Миграция, всего",-25.0
41636163,Никольское,2021,"Миграция, всего",-29.0
41636163,Никольское,2022,"Миграция, всего",-16.0
41636404,Винницкое,2011,"Миграция, всего",-28.0
41636404,Винницкое,2012,"Миграция, всего",-29.0
41636404,Винницкое,2013,"Миграция, всего",-26.0
41636404,Винницкое,2014,"Миграция, всего",-6.0
41636404,Винницкое,2015,"Миграция, всего",-50.0
41636404,Винницкое,2016,"Миграция, всего",-33.0
41636404,Винницкое,2017,"Миграция, всего",-68.0
41636404,Винницкое,2018,"Миграция, всего",-82.0
41636404,Винницкое,2019,"Миграция, всего",-54.0
41636404,Винницкое,2021,"Миграция, всего",-9.0
41636404,Винницкое,2022,"Миграция, всего",-44.0
41639000,Приозерский муниципальный район,2011,"Миграция, всего",782.0
41639000,Приозерский муниципальный район,2012,"Миграция, всего",836.0
41639000,Приозерский муниципальный район,2013,"Миграция, всего",108.0
41639000,Приозерский муниципальный район,2014,"Миграция, всего",528.0
41639000,Приозерский муниципальный район,2015,"Миграция, всего",-126.0
41639000,Приозерский муниципальный район,2016,"Миграция, всего",-197.0
41639000,Приозерский муниципальный район,2017,"Миграция, всего",-10.0
41639000,Приозерский муниципальный район,2018,"Миграция, всего",-268.0
41639000,Приозерский муниципальный район,2019,"Миграция, всего",-251.0
41639000,Приозерский муниципальный район,2020,"Миграция, всего",126.0
41639000,Приозерский муниципальный район,2021,"Миграция, всего",382.0
41639000,Приозерский муниципальный район,2022,"Миграция, всего",144.0
41639101,Приозерское,2011,"Миграция, всего",147.0
41639101,Приозерское,2012,"Миграция, всего",296.0
41639101,Приозерское,2013,"Миграция, всего",122.0
41639101,Приозерское,2014,"Миграция, всего",110.0
41639101,Приозерское,2015,"Миграция, всего",40.0
41639101,Приозерское,2016,"Миграция, всего",-21.0
41639101,Приозерское,2017,"Миграция, всего",62.0
41639101,Приозерское,2018,"Миграция, всего",-144.0
41639101,Приозерское,2019,"Миграция, всего",-197.0
41639101,Приозерское,2021,"Миграция, всего",233.0
41639101,Приозерское,2022,"Миграция, всего",60.0
41639154,Кузнечнинское,2011,"Миграция, всего",13.0
41639154,Кузнечнинское,2012,"Миграция, всего",19.0
41639154,Кузнечнинское,2013,"Миграция, всего",-4.0
41639154,Кузнечнинское,2014,"Миграция, всего",7.0
41639154,Кузнечнинское,2015,"Миграция, всего",-30.0
41639154,Кузнечнинское,2016,"Миграция, всего",1.0
41639154,Кузнечнинское,2017,"Миграция, всего",-65.0
41639154,Кузнечнинское,2018,"Миграция, всего",-38.0
41639154,Кузнечнинское,2019,"Миграция, всего",41.0
41639154,Кузнечнинское,2020,"Миграция, всего",-75.0
41639154,Кузнечнинское,2021,"Миграция, всего",-66.0
41639154,Кузнечнинское,2022,"Миграция, всего",-21.0
41639404,Севастьяновское,2011,"Миграция, всего",22.0
41639404,Севастьяновское,2012,"Миграция, всего",-13.0
41639404,Севастьяновское,2013,"Миграция, всего",-8.0
41639404,Севастьяновское,2014,"Миграция, всего",-6.0
41639404,Севастьяновское,2015,"Миграция, всего",-1.0
41639404,Севастьяновское,2016,"Миграция, всего",-26.0
41639404,Севастьяновское,2017,"Миграция, всего",-2.0
41639404,Севастьяновское,2018,"Миграция, всего",-2.0
41639404,Севастьяновское,2019,"Миграция, всего",-12.0
41639404,Севастьяновское,2021,"Миграция, всего",-37.0
41639404,Севастьяновское,2022,"Миграция, всего",-7.0
41639408,Раздольевское,2011,"Миграция, всего",35.0
41639408,Раздольевское,2012,"Миграция, всего",52.0
41639408,Раздольевское,2013,"Миграция, всего",33.0
41639408,Раздольевское,2014,"Миграция, всего",54.0
41639408,Раздольевское,2015,"Миграция, всего",-32.0
41639408,Раздольевское,2016,"Миграция, всего",-4.0
41639408,Раздольевское,2017,"Миграция, всего",-10.0
41639408,Раздольевское,2018,"Миграция, всего",50.0
41639408,Раздольевское,2019,"Миграция, всего",-34.0
41639408,Раздольевское,2021,"Миграция, всего",30.0
41639408,Раздольевское,2022,"Миграция, всего",-3.0
41639412,Громовское,2011,"Миграция, всего",104.0
41639412,Громовское,2012,"Миграция, всего",54.0
41639412,Громовское,2013,"Миграция, всего",-95.0
41639412,Громовское,2014,"Миграция, всего",-11.0
41639412,Громовское,2015,"Миграция, всего",-33.0
41639412,Громовское,2016,"Миграция, всего",1.0
41639412,Громовское,2017,"Миграция, всего",-20.0
41639412,Громовское,2018,"Миграция, всего",-28.0
41639412,Громовское,2019,"Миграция, всего",4.0
41639412,Громовское,2020,"Миграция, всего",-21.0
41639412,Громовское,2021,"Миграция, всего",10.0
41639412,Громовское,2022,"Миграция, всего",9.0
41639416,Запорожское,2011,"Миграция, всего",35.0
41639416,Запорожское,2012,"Миграция, всего",74.0
41639416,Запорожское,2013,"Миграция, всего",16.0
41639416,Запорожское,2014,"Миграция, всего",57.0
41639416,Запорожское,2015,"Миграция, всего",32.0
41639416,Запорожское,2016,"Миграция, всего",7.0
41639416,Запорожское,2017,"Миграция, всего",19.0
41639416,Запорожское,2018,"Миграция, всего",-3.0
41639416,Запорожское,2019,"Миграция, всего",8.0
41639416,Запорожское,2020,"Миграция, всего",29.0
41639416,Запорожское,2021,"Миграция, всего",8.0
41639416,Запорожское,2022,"Миграция, всего",29.0
41639420,Красноозёрное,2011,"Миграция, всего",10.0
41639420,Красноозёрное,2012,"Миграция, всего",24.0
41639420,Красноозёрное,2013,"Миграция, всего",-2.0
41639420,Красноозёрное,2014,"Миграция, всего",37.0
41639420,Красноозёрное,2015,"Миграция, всего",-4.0
41639420,Красноозёрное,2016,"Миграция, всего",-9.0
41639420,Красноозёрное,2017,"Миграция, всего",18.0
41639420,Красноозёрное,2018,"Миграция, всего",0.0
41639420,Красноозёрное,2019,"Миграция, всего",-34.0
41639420,Красноозёрное,2021,"Миграция, всего",18.0
41639420,Красноозёрное,2022,"Миграция, всего",42.0
41639424,Ларионовское,2011,"Миграция, всего",-1.0
41639424,Ларионовское,2012,"Миграция, всего",9.0
41639424,Ларионовское,2013,"Миграция, всего",-64.0
41639424,Ларионовское,2014,"Миграция, всего",-57.0
41639424,Ларионовское,2015,"Миграция, всего",-92.0
41639424,Ларионовское,2016,"Миграция, всего",-41.0
41639424,Ларионовское,2017,"Миграция, всего",-32.0
41639424,Ларионовское,2018,"Миграция, всего",-20.0
41639424,Ларионовское,2019,"Миграция, всего",-46.0
41639424,Ларионовское,2020,"Миграция, всего",-9.0
41639424,Ларионовское,2021,"Миграция, всего",-12.0
41639424,Ларионовское,2022,"Миграция, всего",34.0
41639428,Мельниковское,2011,"Миграция, всего",23.0
41639428,Мельниковское,2012,"Миграция, всего",40.0
41639428,Мельниковское,2013,"Миграция, всего",85.0
41639428,Мельниковское,2014,"Миграция, всего",46.0
41639428,Мельниковское,2015,"Миграция, всего",-96.0
41639428,Мельниковское,2016,"Миграция, всего",-31.0
41639428,Мельниковское,2017,"Миграция, всего",47.0
41639428,Мельниковское,2018,"Миграция, всего",2.0
41639428,Мельниковское,2019,"Миграция, всего",-6.0
41639428,Мельниковское,2020,"Миграция, всего",-3.0
41639428,Мельниковское,2021,"Миграция, всего",4.0
41639428,Мельниковское,2022,"Миграция, всего",24.0
41639432,Мичуринское,2011,"Миграция, всего",21.0
41639432,Мичуринское,2012,"Миграция, всего",63.0
41639432,Мичуринское,2013,"Миграция, всего",14.0
41639432,Мичуринское,2014,"Миграция, всего",28.0
41639432,Мичуринское,2015,"Миграция, всего",11.0
41639432,Мичуринское,2016,"Миграция, всего",11.0
41639432,Мичуринское,2017,"Миграция, всего",2.0
41639432,Мичуринское,2018,"Миграция, всего",-12.0
41639432,Мичуринское,2019,"Миграция, всего",-6.0
41639432,Мичуринское,2020,"Миграция, всего",-12.0
41639432,Мичуринское,2021,"Миграция, всего",-24.0
41639432,Мичуринское,2022,"Миграция, всего",-8.0
41639434,Ромашкинское,2011,"Миграция, всего",177.0
41639434,Ромашкинское,2012,"Миграция, всего",-163.0
41639434,Ромашкинское,2013,"Миграция, всего",-202.0
41639434,Ромашкинское,2014,"Миграция, всего",-56.0
41639434,Ромашкинское,2015,"Миграция, всего",121.0
41639434,Ромашкинское,2016,"Миграция, всего",-51.0
41639434,Ромашкинское,2017,"Миграция, всего",-40.0
41639434,Ромашкинское,2018,"Миграция, всего",-27.0
41639434,Ромашкинское,2019,"Миграция, всего",-45.0
41639434,Ромашкинское,2020,"Миграция, всего",-2.0
41639434,Ромашкинское,2021,"Миграция, всего",-15.0
41639434,Ромашкинское,2022,"Миграция, всего",-58.0
41639436,Плодовское,2011,"Миграция, всего",47.0
41639436,Плодовское,2012,"Миграция, всего",72.0
41639436,Плодовское,2013,"Миграция, всего",32.0
41639436,Плодовское,2014,"Миграция, всего",51.0
41639436,Плодовское,2015,"Миграция, всего",59.0
41639436,Плодовское,2016,"Миграция, всего",19.0
41639436,Плодовское,2017,"Миграция, всего",-22.0
41639436,Плодовское,2018,"Миграция, всего",-21.0
41639436,Плодовское,2019,"Миграция, всего",-34.0
41639436,Плодовское,2020,"Миграция, всего",5.0
41639436,Плодовское,2021,"Миграция, всего",-26.0
41639436,Плодовское,2022,"Миграция, всего",6.0
41639440,Петровское,2011,"Миграция, всего",7.0
41639440,Петровское,2012,"Миграция, всего",13.0
41639440,Петровское,2013,"Миграция, всего",5.0
41639440,Петровское,2014,"Миграция, всего",19.0
41639440,Петровское,2015,"Миграция, всего",26.0
41639440,Петровское,2016,"Миграция, всего",-12.0
41639440,Петровское,2017,"Миграция, всего",-11.0
41639440,Петровское,2018,"Миграция, всего",-3.0
41639440,Петровское,2019,"Миграция, всего",14.0
41639440,Петровское,2021,"Миграция, всего",39.0
41639440,Петровское,2022,"Миграция, всего",-27.0
41639444,Сосновское,2011,"Миграция, всего",142.0
41639444,Сосновское,2012,"Миграция, всего",296.0
41639444,Сосновское,2013,"Миграция, всего",176.0
41639444,Сосновское,2014,"Миграция, всего",249.0
41639444,Сосновское,2015,"Миграция, всего",-127.0
41639444,Сосновское,2016,"Миграция, всего",-41.0
41639444,Сосновское,2017,"Миграция, всего",44.0
41639444,Сосновское,2018,"Миграция, всего",-22.0
41639444,Сосновское,2019,"Миграция, всего",96.0
41639444,Сосновское,2020,"Миграция, всего",45.0
41639444,Сосновское,2021,"Миграция, всего",220.0
41639444,Сосновское,2022,"Миграция, всего",64.0
41642000,Сланцевский муниципальный район,2011,"Миграция, всего",455.0
41642000,Сланцевский муниципальный район,2012,"Миграция, всего",635.0
41642000,Сланцевский муниципальный район,2013,"Миграция, всего",369.0
41642000,Сланцевский муниципальный район,2014,"Миграция, всего",894.0
41642000,Сланцевский муниципальный район,2015,"Миграция, всего",203.0
41642000,Сланцевский муниципальный район,2016,"Миграция, всего",178.0
41642000,Сланцевский муниципальный район,2017,"Миграция, всего",48.0
41642000,Сланцевский муниципальный район,2018,"Миграция, всего",181.0
41642000,Сланцевский муниципальный район,2019,"Миграция, всего",273.0
41642000,Сланцевский муниципальный район,2020,"Миграция, всего",252.0
41642000,Сланцевский муниципальный район,2021,"Миграция, всего",615.0
41642000,Сланцевский муниципальный район,2022,"Миграция, всего",-56.0
41642101,Сланцевское,2011,"Миграция, всего",239.0
41642101,Сланцевское,2012,"Миграция, всего",508.0
41642101,Сланцевское,2013,"Миграция, всего",332.0
41642101,Сланцевское,2014,"Миграция, всего",560.0
41642101,Сланцевское,2015,"Миграция, всего",156.0
41642101,Сланцевское,2016,"Миграция, всего",238.0
41642101,Сланцевское,2017,"Миграция, всего",63.0
41642101,Сланцевское,2018,"Миграция, всего",238.0
41642101,Сланцевское,2019,"Миграция, всего",233.0
41642101,Сланцевское,2021,"Миграция, всего",533.0
41642101,Сланцевское,2022,"Миграция, всего",44.0
41642404,Выскатское,2011,"Миграция, всего",33.0
41642404,Выскатское,2012,"Миграция, всего",11.0
41642404,Выскатское,2013,"Миграция, всего",-56.0
41642404,Выскатское,2014,"Миграция, всего",2.0
41642404,Выскатское,2015,"Миграция, всего",-9.0
41642404,Выскатское,2016,"Миграция, всего",-26.0
41642404,Выскатское,2017,"Миграция, всего",-49.0
41642404,Выскатское,2018,"Миграция, всего",-5.0
41642404,Выскатское,2019,"Миграция, всего",45.0
41642404,Выскатское,2021,"Миграция, всего",40.0
41642404,Выскатское,2022,"Миграция, всего",-34.0
41642408,Загривское,2011,"Миграция, всего",3.0
41642408,Загривское,2012,"Миграция, всего",-3.0
41642408,Загривское,2013,"Миграция, всего",-12.0
41642408,Загривское,2014,"Миграция, всего",17.0
41642408,Загривское,2015,"Миграция, всего",-3.0
41642408,Загривское,2016,"Миграция, всего",-5.0
41642408,Загривское,2017,"Миграция, всего",0.0
41642408,Загривское,2018,"Миграция, всего",8.0
41642408,Загривское,2019,"Миграция, всего",12.0
41642408,Загривское,2021,"Миграция, всего",-24.0
41642408,Загривское,2022,"Миграция, всего",-6.0
41642420,Новосельское,2011,"Миграция, всего",99.0
41642420,Новосельское,2012,"Миграция, всего",93.0
41642420,Новосельское,2013,"Миграция, всего",94.0
41642420,Новосельское,2014,"Миграция, всего",259.0
41642420,Новосельское,2015,"Миграция, всего",51.0
41642420,Новосельское,2016,"Миграция, всего",35.0
41642420,Новосельское,2017,"Миграция, всего",22.0
41642420,Новосельское,2018,"Миграция, всего",-22.0
41642420,Новосельское,2019,"Миграция, всего",-22.0
41642420,Новосельское,2021,"Миграция, всего",53.0
41642420,Новосельское,2022,"Миграция, всего",-47.0
41642424,Гостицкое,2011,"Миграция, всего",6.0
41642424,Гостицкое,2012,"Миграция, всего",8.0
41642424,Гостицкое,2013,"Миграция, всего",21.0
41642424,Гостицкое,2014,"Миграция, всего",4.0
41642424,Гостицкое,2015,"Миграция, всего",21.0
41642424,Гостицкое,2016,"Миграция, всего",-27.0
41642424,Гостицкое,2017,"Миграция, всего",-17.0
41642424,Гостицкое,2018,"Миграция, всего",6.0
41642424,Гостицкое,2019,"Миграция, всего",4.0
41642424,Гостицкое,2020,"Миграция, всего",-2.0
41642424,Гостицкое,2021,"Миграция, всего",3.0
41642424,Гостицкое,2022,"Миграция, всего",6.0
41642436,Старопольское,2011,"Миграция, всего",65.0
41642436,Старопольское,2012,"Миграция, всего",10.0
41642436,Старопольское,2013,"Миграция, всего",-16.0
41642436,Старопольское,2014,"Миграция, всего",18.0
41642436,Старопольское,2015,"Миграция, всего",-20.0
41642436,Старопольское,2016,"Миграция, всего",-29.0
41642436,Старопольское,2017,"Миграция, всего",21.0
41642436,Старопольское,2018,"Миграция, всего",-47.0
41642436,Старопольское,2019,"Миграция, всего",-4.0
41642436,Старопольское,2020,"Миграция, всего",-9.0
41642436,Старопольское,2021,"Миграция, всего",19.0
41642436,Старопольское,2022,"Миграция, всего",8.0
41642440,Черновское,2011,"Миграция, всего",10.0
41642440,Черновское,2012,"Миграция, всего",8.0
41642440,Черновское,2013,"Миграция, всего",6.0
41642440,Черновское,2014,"Миграция, всего",34.0
41642440,Черновское,2015,"Миграция, всего",7.0
41642440,Черновское,2016,"Миграция, всего",-8.0
41642440,Черновское,2017,"Миграция, всего",8.0
41642440,Черновское,2018,"Миграция, всего",3.0
41642440,Черновское,2019,"Миграция, всего",5.0
41642440,Черновское,2021,"Миграция, всего",-9.0
41642440,Черновское,2022,"Миграция, всего",-27.0
41645000,Тихвинский муниципальный район,2011,"Миграция, всего",253.0
41645000,Тихвинский муниципальный район,2012,"Миграция, всего",449.0
41645000,Тихвинский муниципальный район,2013,"Миграция, всего",219.0
41645000,Тихвинский муниципальный район,2014,"Миграция, всего",259.0
41645000,Тихвинский муниципальный район,2015,"Миграция, всего",33.0
41645000,Тихвинский муниципальный район,2016,"Миграция, всего",235.0
41645000,Тихвинский муниципальный район,2017,"Миграция, всего",599.0
41645000,Тихвинский муниципальный район,2018,"Миграция, всего",139.0
41645000,Тихвинский муниципальный район,2019,"Миграция, всего",430.0
41645000,Тихвинский муниципальный район,2020,"Миграция, всего",-216.0
41645000,Тихвинский муниципальный район,2021,"Миграция, всего",161.0
41645000,Тихвинский муниципальный район,2022,"Миграция, всего",-258.0
41645101,Тихвинское,2011,"Миграция, всего",113.0
41645101,Тихвинское,2012,"Миграция, всего",271.0
41645101,Тихвинское,2013,"Миграция, всего",129.0
41645101,Тихвинское,2014,"Миграция, всего",242.0
41645101,Тихвинское,2015,"Миграция, всего",23.0
41645101,Тихвинское,2016,"Миграция, всего",223.0
41645101,Тихвинское,2017,"Миграция, всего",601.0
41645101,Тихвинское,2018,"Миграция, всего",253.0
41645101,Тихвинское,2019,"Миграция, всего",420.0
41645101,Тихвинское,2021,"Миграция, всего",110.0
41645101,Тихвинское,2022,"Миграция, всего",-333.0
41645408,Мелегежское,2011,"Миграция, всего",17.0
41645408,Мелегежское,2012,"Миграция, всего",22.0
41645408,Мелегежское,2013,"Миграция, всего",30.0
41645408,Мелегежское,2014,"Миграция, всего",32.0
41645408,Мелегежское,2015,"Миграция, всего",-23.0
41645408,Мелегежское,2016,"Миграция, всего",6.0
41645408,Мелегежское,2017,"Миграция, всего",-3.0
41645408,Мелегежское,2018,"Миграция, всего",-4.0
41645408,Мелегежское,2019,"Миграция, всего",9.0
41645408,Мелегежское,2021,"Миграция, всего",-14.0
41645408,Мелегежское,2022,"Миграция, всего",32.0
41645410,Борское,2011,"Миграция, всего",19.0
41645410,Борское,2012,"Миграция, всего",14.0
41645410,Борское,2013,"Миграция, всего",23.0
41645410,Борское,2014,"Миграция, всего",11.0
41645410,Борское,2015,"Миграция, всего",22.0
41645410,Борское,2016,"Миграция, всего",-8.0
41645410,Борское,2017,"Миграция, всего",-16.0
41645410,Борское,2018,"Миграция, всего",-10.0
41645410,Борское,2019,"Миграция, всего",-10.0
41645410,Борское,2021,"Миграция, всего",13.0
41645410,Борское,2022,"Миграция, всего",25.0
41645412,Ганьковское,2011,"Миграция, всего",7.0
41645412,Ганьковское,2012,"Миграция, всего",18.0
41645412,Ганьковское,2013,"Миграция, всего",5.0
41645412,Ганьковское,2014,"Миграция, всего",20.0
41645412,Ганьковское,2015,"Миграция, всего",1.0
41645412,Ганьковское,2016,"Миграция, всего",10.0
41645412,Ганьковское,2017,"Миграция, всего",-23.0
41645412,Ганьковское,2018,"Миграция, всего",-6.0
41645412,Ганьковское,2019,"Миграция, всего",-12.0
41645412,Ганьковское,2020,"Миграция, всего",10.0
41645412,Ганьковское,2021,"Миграция, всего",36.0
41645412,Ганьковское,2022,"Миграция, всего",-4.0
41645416,Горское,2011,"Миграция, всего",21.0
41645416,Горское,2012,"Миграция, всего",14.0
41645416,Горское,2013,"Миграция, всего",11.0
41645416,Горское,2014,"Миграция, всего",-12.0
41645416,Горское,2015,"Миграция, всего",-23.0
41645416,Горское,2016,"Миграция, всего",-7.0
41645416,Горское,2017,"Миграция, всего",0.0
41645416,Горское,2018,"Миграция, всего",2.0
41645416,Горское,2019,"Миграция, всего",-16.0
41645416,Горское,2020,"Миграция, всего",-7.0
41645416,Горское,2021,"Миграция, всего",-8.0
41645416,Горское,2022,"Миграция, всего",-9.0
41645432,Цвылёвское,2011,"Миграция, всего",52.0
41645432,Цвылёвское,2012,"Миграция, всего",56.0
41645432,Цвылёвское,2013,"Миграция, всего",-12.0
41645432,Цвылёвское,2014,"Миграция, всего",-6.0
41645432,Цвылёвское,2015,"Миграция, всего",2.0
41645432,Цвылёвское,2016,"Миграция, всего",43.0
41645432,Цвылёвское,2017,"Миграция, всего",19.0
41645432,Цвылёвское,2018,"Миграция, всего",-29.0
41645432,Цвылёвское,2019,"Миграция, всего",23.0
41645432,Цвылёвское,2020,"Миграция, всего",3.0
41645432,Цвылёвское,2021,"Миграция, всего",17.0
41645432,Цвылёвское,2022,"Миграция, всего",24.0
41645456,Пашозерское,2011,"Миграция, всего",-6.0
41645456,Пашозерское,2012,"Миграция, всего",16.0
41645456,Пашозерское,2013,"Миграция, всего",-3.0
41645456,Пашозерское,2014,"Миграция, всего",-7.0
41645456,Пашозерское,2015,"Миграция, всего",3.0
41645456,Пашозерское,2016,"Миграция, всего",2.0
41645456,Пашозерское,2017,"Миграция, всего",-11.0
41645456,Пашозерское,2018,"Миграция, всего",-1.0
41645456,Пашозерское,2019,"Миграция, всего",8.0
41645456,Пашозерское,2020,"Миграция, всего",-1.0
41645456,Пашозерское,2021,"Миграция, всего",9.0
41645456,Пашозерское,2022,"Миграция, всего",-1.0
41645472,Коськовское,2011,"Миграция, всего",15.0
41645472,Коськовское,2012,"Миграция, всего",5.0
41645472,Коськовское,2013,"Миграция, всего",7.0
41645472,Коськовское,2014,"Миграция, всего",-9.0
41645472,Коськовское,2015,"Миграция, всего",36.0
41645472,Коськовское,2016,"Миграция, всего",-1.0
41645472,Коськовское,2017,"Миграция, всего",-4.0
41645472,Коськовское,2018,"Миграция, всего",-25.0
41645472,Коськовское,2019,"Миграция, всего",-2.0
41645472,Коськовское,2020,"Миграция, всего",2.0
41645472,Коськовское,2021,"Миграция, всего",-20.0
41645472,Коськовское,2022,"Миграция, всего",3.0
41645477,Шугозерское,2011,"Миграция, всего",15.0
41645477,Шугозерское,2012,"Миграция, всего",33.0
41645477,Шугозерское,2013,"Миграция, всего",29.0
41645477,Шугозерское,2014,"Миграция, всего",-12.0
41645477,Шугозерское,2015,"Миграция, всего",-8.0
41645477,Шугозерское,2016,"Миграция, всего",-33.0
41645477,Шугозерское,2017,"Миграция, всего",36.0
41645477,Шугозерское,2018,"Миграция, всего",-41.0
41645477,Шугозерское,2019,"Миграция, всего",10.0
41645477,Шугозерское,2020,"Миграция, всего",-56.0
41645477,Шугозерское,2021,"Миграция, всего",18.0
41645477,Шугозерское,2022,"Миграция, всего",5.0
41648000,Тосненский муниципальный район,2011,"Миграция, всего",3716.0
41648000,Тосненский муниципальный район,2012,"Миграция, всего",3963.0
41648000,Тосненский муниципальный район,2013,"Миграция, всего",2393.0
41648000,Тосненский муниципальный район,2014,"Миграция, всего",1765.0
41648000,Тосненский муниципальный район,2015,"Миграция, всего",-1214.0
41648000,Тосненский муниципальный район,2016,"Миграция, всего",358.0
41648000,Тосненский муниципальный район,2017,"Миграция, всего",796.0
41648000,Тосненский муниципальный район,2018,"Миграция, всего",-734.0
41648000,Тосненский муниципальный район,2019,"Миграция, всего",-544.0
41648000,Тосненский муниципальный район,2020,"Миграция, всего",-2158.0
41648000,Тосненский муниципальный район,2021,"Миграция, всего",-1226.0
41648000,Тосненский муниципальный район,2022,"Миграция, всего",-1360.0
41648101,Тосненское,2011,"Миграция, всего",289.0
41648101,Тосненское,2012,"Миграция, всего",1043.0
41648101,Тосненское,2013,"Миграция, всего",380.0
41648101,Тосненское,2014,"Миграция, всего",100.0
41648101,Тосненское,2015,"Миграция, всего",-809.0
41648101,Тосненское,2016,"Миграция, всего",-295.0
41648101,Тосненское,2017,"Миграция, всего",-109.0
41648101,Тосненское,2018,"Миграция, всего",-498.0
41648101,Тосненское,2019,"Миграция, всего",-205.0
41648101,Тосненское,2021,"Миграция, всего",-621.0
41648101,Тосненское,2022,"Миграция, всего",-430.0
41648105,Любанское,2011,"Миграция, всего",299.0
41648105,Любанское,2012,"Миграция, всего",158.0
41648105,Любанское,2013,"Миграция, всего",189.0
41648105,Любанское,2014,"Миграция, всего",188.0
41648105,Любанское,2015,"Миграция, всего",-70.0
41648105,Любанское,2016,"Миграция, всего",53.0
41648105,Любанское,2017,"Миграция, всего",31.0
41648105,Любанское,2018,"Миграция, всего",17.0
41648105,Любанское,2019,"Миграция, всего",-33.0
41648105,Любанское,2021,"Миграция, всего",-95.0
41648105,Любанское,2022,"Миграция, всего",-89.0
41648108,Никольское,2011,"Миграция, всего",355.0
41648108,Никольское,2012,"Миграция, всего",632.0
41648108,Никольское,2013,"Миграция, всего",453.0
41648108,Никольское,2014,"Миграция, всего",723.0
41648108,Никольское,2015,"Миграция, всего",175.0
41648108,Никольское,2016,"Миграция, всего",592.0
41648108,Никольское,2017,"Миграция, всего",485.0
41648108,Никольское,2018,"Миграция, всего",244.0
41648108,Никольское,2019,"Миграция, всего",-10.0
41648108,Никольское,2021,"Миграция, всего",-93.0
41648108,Никольское,2022,"Миграция, всего",-275.0
41648154,Красноборское,2011,"Миграция, всего",181.0
41648154,Красноборское,2012,"Миграция, всего",200.0
41648154,Красноборское,2013,"Миграция, всего",135.0
41648154,Красноборское,2014,"Миграция, всего",105.0
41648154,Красноборское,2015,"Миграция, всего",-96.0
41648154,Красноборское,2016,"Миграция, всего",-61.0
41648154,Красноборское,2017,"Миграция, всего",-24.0
41648154,Красноборское,2018,"Миграция, всего",-25.0
41648154,Красноборское,2019,"Миграция, всего",-96.0
41648154,Красноборское,2020,"Миграция, всего",-133.0
41648154,Красноборское,2021,"Миграция, всего",-101.0
41648154,Красноборское,2022,"Миграция, всего",-72.0
41648160,Рябовское,2011,"Миграция, всего",66.0
41648160,Рябовское,2012,"Миграция, всего",103.0
41648160,Рябовское,2013,"Миграция, всего",54.0
41648160,Рябовское,2014,"Миграция, всего",32.0
41648160,Рябовское,2015,"Миграция, всего",-5.0
41648160,Рябовское,2016,"Миграция, всего",-1.0
41648160,Рябовское,2017,"Миграция, всего",-13.0
41648160,Рябовское,2018,"Миграция, всего",-38.0
41648160,Рябовское,2019,"Миграция, всего",-15.0
41648160,Рябовское,2021,"Миграция, всего",-40.0
41648160,Рябовское,2022,"Миграция, всего",-52.0
41648164,Ульяновское,2011,"Миграция, всего",395.0
41648164,Ульяновское,2012,"Миграция, всего",249.0
41648164,Ульяновское,2013,"Миграция, всего",421.0
41648164,Ульяновское,2014,"Миграция, всего",165.0
41648164,Ульяновское,2015,"Миграция, всего",12.0
41648164,Ульяновское,2016,"Миграция, всего",67.0
41648164,Ульяновское,2017,"Миграция, всего",-67.0
41648164,Ульяновское,2018,"Миграция, всего",-99.0
41648164,Ульяновское,2019,"Миграция, всего",-87.0
41648164,Ульяновское,2020,"Миграция, всего",-252.0
41648164,Ульяновское,2021,"Миграция, всего",-184.0
41648164,Ульяновское,2022,"Миграция, всего",-37.0
41648165,Фёдоровское,2018,"Миграция, всего",274.0
41648165,Фёдоровское,2019,"Миграция, всего",114.0
41648165,Фёдоровское,2020,"Миграция, всего",-58.0
41648165,Фёдоровское,2021,"Миграция, всего",172.0
41648165,Фёдоровское,2022,"Миграция, всего",-9.0
41648170,Форносовское,2011,"Миграция, всего",99.0
41648170,Форносовское,2012,"Миграция, всего",-2.0
41648170,Форносовское,2013,"Миграция, всего",9.0
41648170,Форносовское,2014,"Миграция, всего",-8.0
