oktmo,name,year,whereabouts,saldo
41645000,Тихвинский муниципальный район,2016,Со странами СНГ,212.0
41645000,Тихвинский муниципальный район,2016,С другими зарубежными странами,-5.0
41645000,Тихвинский муниципальный район,2016,Внешняя (для региона)  миграция,217.0
41645000,Тихвинский муниципальный район,2017,"Миграция, всего",316.0
41645000,Тихвинский муниципальный район,2017,В пределах России,17.0
41645000,Тихвинский муниципальный район,2017,Внутрирегиональная,-40.0
41645000,Тихвинский муниципальный район,2017,Межрегиональная,57.0
41645000,Тихвинский муниципальный район,2017,Международная,299.0
41645000,Тихвинский муниципальный район,2017,Со странами СНГ,306.0
41645000,Тихвинский муниципальный район,2017,С другими зарубежными странами,-7.0
41645000,Тихвинский муниципальный район,2017,Внешняя (для региона)  миграция,356.0
41645000,Тихвинский муниципальный район,2018,"Миграция, всего",57.0
41645000,Тихвинский муниципальный район,2018,В пределах России,-70.0
41645000,Тихвинский муниципальный район,2018,Внутрирегиональная,-67.0
41645000,Тихвинский муниципальный район,2018,Межрегиональная,-3.0
41645000,Тихвинский муниципальный район,2018,Международная,127.0
41645000,Тихвинский муниципальный район,2018,Со странами СНГ,114.0
41645000,Тихвинский муниципальный район,2018,С другими зарубежными странами,13.0
41645000,Тихвинский муниципальный район,2018,Внешняя (для региона)  миграция,124.0
41645000,Тихвинский муниципальный район,2019,"Миграция, всего",249.0
41645000,Тихвинский муниципальный район,2019,В пределах России,30.0
41645000,Тихвинский муниципальный район,2019,Внутрирегиональная,-85.0
41645000,Тихвинский муниципальный район,2019,Межрегиональная,115.0
41645000,Тихвинский муниципальный район,2019,Международная,219.0
41645000,Тихвинский муниципальный район,2019,Со странами СНГ,230.0
41645000,Тихвинский муниципальный район,2019,С другими зарубежными странами,-11.0
41645000,Тихвинский муниципальный район,2019,Внешняя (для региона)  миграция,334.0
41645000,Тихвинский муниципальный район,2020,"Миграция, всего",-208.0
41645000,Тихвинский муниципальный район,2020,В пределах России,-75.0
41645000,Тихвинский муниципальный район,2020,Внутрирегиональная,-111.0
41645000,Тихвинский муниципальный район,2020,Межрегиональная,36.0
41645000,Тихвинский муниципальный район,2020,Международная,-133.0
41645000,Тихвинский муниципальный район,2020,Со странами СНГ,-135.0
41645000,Тихвинский муниципальный район,2020,С другими зарубежными странами,2.0
41645000,Тихвинский муниципальный район,2020,Внешняя (для региона)  миграция,-97.0
41645000,Тихвинский муниципальный район,2021,"Миграция, всего",93.0
41645000,Тихвинский муниципальный район,2021,В пределах России,-27.0
41645000,Тихвинский муниципальный район,2021,Внутрирегиональная,-14.0
41645000,Тихвинский муниципальный район,2021,Межрегиональная,-13.0
41645000,Тихвинский муниципальный район,2021,Международная,120.0
41645000,Тихвинский муниципальный район,2021,Со странами СНГ,114.0
41645000,Тихвинский муниципальный район,2021,С другими зарубежными странами,6.0
41645000,Тихвинский муниципальный район,2021,Внешняя (для региона)  миграция,107.0
41645000,Тихвинский муниципальный район,2022,"Миграция, всего",-205.0
41645000,Тихвинский муниципальный район,2022,В пределах России,-51.0
41645000,Тихвинский муниципальный район,2022,Внутрирегиональная,-82.0
41645000,Тихвинский муниципальный район,2022,Межрегиональная,31.0
41645000,Тихвинский муниципальный район,2022,Международная,-154.0
41645000,Тихвинский муниципальный район,2022,Со странами СНГ,-149.0
41645000,Тихвинский муниципальный район,2022,С другими зарубежными странами,-5.0
41645000,Тихвинский муниципальный район,2022,Внешняя (для региона)  миграция,-123.0
41645101,Тихвинское,2015,"Миграция, всего",-100.0
41645101,Тихвинское,2015,В пределах России,50.0
41645101,Тихвинское,2015,Внутрирегиональная,14.0
41645101,Тихвинское,2015,Межрегиональная,36.0
41645101,Тихвинское,2015,Международная,-150.0
41645101,Тихвинское,2015,Со странами СНГ,-152.0
41645101,Тихвинское,2015,С другими зарубежными странами,2.0
41645101,Тихвинское,2015,Внешняя (для региона)  миграция,-114.0
41645101,Тихвинское,2016,"Миграция, всего",59.0
41645101,Тихвинское,2016,В пределах России,-109.0
41645101,Тихвинское,2016,Внутрирегиональная,-127.0
41645101,Тихвинское,2016,Межрегиональная,18.0
41645101,Тихвинское,2016,Международная,168.0
41645101,Тихвинское,2016,Со странами СНГ,176.0
41645101,Тихвинское,2016,С другими зарубежными странами,-8.0
41645101,Тихвинское,2016,Внешняя (для региона)  миграция,186.0
41645101,Тихвинское,2017,"Миграция, всего",344.0
41645101,Тихвинское,2017,В пределах России,42.0
41645101,Тихвинское,2017,Внутрирегиональная,-13.0
41645101,Тихвинское,2017,Межрегиональная,55.0
41645101,Тихвинское,2017,Международная,302.0
41645101,Тихвинское,2017,Со странами СНГ,308.0
41645101,Тихвинское,2017,С другими зарубежными странами,-6.0
41645101,Тихвинское,2017,Внешняя (для региона)  миграция,357.0
41645101,Тихвинское,2018,"Миграция, всего",118.0
41645101,Тихвинское,2018,В пределах России,-17.0
41645101,Тихвинское,2018,Внутрирегиональная,-32.0
41645101,Тихвинское,2018,Межрегиональная,15.0
41645101,Тихвинское,2018,Международная,135.0
41645101,Тихвинское,2018,Со странами СНГ,122.0
41645101,Тихвинское,2018,С другими зарубежными странами,13.0
41645101,Тихвинское,2018,Внешняя (для региона)  миграция,150.0
41645101,Тихвинское,2019,"Миграция, всего",265.0
41645101,Тихвинское,2019,В пределах России,58.0
41645101,Тихвинское,2019,Внутрирегиональная,-35.0
41645101,Тихвинское,2019,Межрегиональная,93.0
41645101,Тихвинское,2019,Международная,207.0
41645101,Тихвинское,2019,Со странами СНГ,217.0
41645101,Тихвинское,2019,С другими зарубежными странами,-10.0
41645101,Тихвинское,2019,Внешняя (для региона)  миграция,300.0
41645101,Тихвинское,2021,"Миграция, всего",83.0
41645101,Тихвинское,2021,В пределах России,-27.0
41645101,Тихвинское,2021,Внутрирегиональная,-1.0
41645101,Тихвинское,2021,Межрегиональная,-26.0
41645101,Тихвинское,2021,Международная,110.0
41645101,Тихвинское,2021,Со странами СНГ,105.0
41645101,Тихвинское,2021,С другими зарубежными странами,5.0
41645101,Тихвинское,2021,Внешняя (для региона)  миграция,84.0
41645101,Тихвинское,2022,"Миграция, всего",-268.0
41645101,Тихвинское,2022,В пределах России,-97.0
41645101,Тихвинское,2022,Внутрирегиональная,-106.0
41645101,Тихвинское,2022,Межрегиональная,9.0
41645101,Тихвинское,2022,Международная,-171.0
41645101,Тихвинское,2022,Со странами СНГ,-167.0
41645101,Тихвинское,2022,С другими зарубежными странами,-4.0
41645101,Тихвинское,2022,Внешняя (для региона)  миграция,-162.0
41645408,Мелегежское,2015,"Миграция, всего",-23.0
41645408,Мелегежское,2015,В пределах России,-7.0
41645408,Мелегежское,2015,Внутрирегиональная,-4.0
41645408,Мелегежское,2015,Межрегиональная,-3.0
41645408,Мелегежское,2015,Международная,-16.0
41645408,Мелегежское,2015,Со странами СНГ,-16.0
41645408,Мелегежское,2015,Внешняя (для региона)  миграция,-19.0
41645408,Мелегежское,2016,"Миграция, всего",1.0
41645408,Мелегежское,2016,В пределах России,2.0
41645408,Мелегежское,2016,Внутрирегиональная,5.0
41645408,Мелегежское,2016,Межрегиональная,-3.0
41645408,Мелегежское,2016,Международная,-1.0
41645408,Мелегежское,2016,Со странами СНГ,-1.0
41645408,Мелегежское,2016,Внешняя (для региона)  миграция,-4.0
41645408,Мелегежское,2017,"Миграция, всего",-1.0
41645408,Мелегежское,2017,В пределах России,1.0
41645408,Мелегежское,2017,Внутрирегиональная,-6.0
41645408,Мелегежское,2017,Межрегиональная,7.0
41645408,Мелегежское,2017,Международная,-2.0
41645408,Мелегежское,2017,Со странами СНГ,-2.0
41645408,Мелегежское,2017,Внешняя (для региона)  миграция,5.0
41645408,Мелегежское,2018,"Миграция, всего",2.0
41645408,Мелегежское,2018,В пределах России,2.0
41645408,Мелегежское,2018,Внутрирегиональная,5.0
41645408,Мелегежское,2018,Межрегиональная,-3.0
41645408,Мелегежское,2018,Международная,0.0
41645408,Мелегежское,2018,Со странами СНГ,0.0
41645408,Мелегежское,2018,Внешняя (для региона)  миграция,-3.0
41645408,Мелегежское,2019,"Миграция, всего",-3.0
41645408,Мелегежское,2019,В пределах России,-4.0
41645408,Мелегежское,2019,Внутрирегиональная,-2.0
41645408,Мелегежское,2019,Межрегиональная,-2.0
41645408,Мелегежское,2019,Международная,1.0
41645408,Мелегежское,2019,Со странами СНГ,1.0
41645408,Мелегежское,2019,Внешняя (для региона)  миграция,-1.0
41645408,Мелегежское,2021,"Миграция, всего",-6.0
41645408,Мелегежское,2021,В пределах России,-3.0
41645408,Мелегежское,2021,Внутрирегиональная,-3.0
41645408,Мелегежское,2021,Межрегиональная,0.0
41645408,Мелегежское,2021,Международная,-3.0
41645408,Мелегежское,2021,Со странами СНГ,-3.0
41645408,Мелегежское,2021,Внешняя (для региона)  миграция,-3.0
41645408,Мелегежское,2022,"Миграция, всего",23.0
41645408,Мелегежское,2022,В пределах России,20.0
41645408,Мелегежское,2022,Внутрирегиональная,15.0
41645408,Мелегежское,2022,Межрегиональная,5.0
41645408,Мелегежское,2022,Международная,nan
41645408,Мелегежское,2022,Со странами СНГ,nan
41645408,Мелегежское,2022,Внешняя (для региона)  миграция,8.0
41645410,Борское,2015,"Миграция, всего",14.0
41645410,Борское,2015,В пределах России,17.0
41645410,Борское,2015,Внутрирегиональная,8.0
41645410,Борское,2015,Межрегиональная,9.0
41645410,Борское,2015,Международная,-3.0
41645410,Борское,2015,Со странами СНГ,-3.0
41645410,Борское,2015,Внешняя (для региона)  миграция,6.0
41645410,Борское,2016,"Миграция, всего",3.0
41645410,Борское,2016,В пределах России,0.0
41645410,Борское,2016,Внутрирегиональная,-1.0
41645410,Борское,2016,Межрегиональная,1.0
41645410,Борское,2016,Международная,nan
41645410,Борское,2016,Со странами СНГ,nan
41645410,Борское,2016,Внешняя (для региона)  миграция,4.0
41645410,Борское,2017,"Миграция, всего",-9.0
41645410,Борское,2017,В пределах России,-8.0
41645410,Борское,2017,Внутрирегиональная,-6.0
41645410,Борское,2017,Межрегиональная,-2.0
41645410,Борское,2017,Международная,-1.0
41645410,Борское,2017,Со странами СНГ,-1.0
41645410,Борское,2017,Внешняя (для региона)  миграция,-3.0
41645410,Борское,2018,"Миграция, всего",-6.0
41645410,Борское,2018,В пределах России,-7.0
41645410,Борское,2018,Внутрирегиональная,-8.0
41645410,Борское,2018,Межрегиональная,1.0
41645410,Борское,2018,Международная,1.0
41645410,Борское,2018,Со странами СНГ,1.0
41645410,Борское,2018,Внешняя (для региона)  миграция,2.0
41645410,Борское,2019,"Миграция, всего",-4.0
41645410,Борское,2019,В пределах России,-6.0
41645410,Борское,2019,Внутрирегиональная,-4.0
41645410,Борское,2019,Межрегиональная,-2.0
41645410,Борское,2019,Международная,2.0
41645410,Борское,2019,Со странами СНГ,2.0
41645410,Борское,2019,Внешняя (для региона)  миграция,0.0
41645410,Борское,2021,"Миграция, всего",1.0
41645410,Борское,2021,В пределах России,-2.0
41645410,Борское,2021,Внутрирегиональная,1.0
41645410,Борское,2021,Межрегиональная,-3.0
41645410,Борское,2021,Международная,nan
41645410,Борское,2021,Со странами СНГ,nan
41645410,Борское,2021,Внешняя (для региона)  миграция,0.0
41645410,Борское,2022,"Миграция, всего",14.0
41645410,Борское,2022,В пределах России,11.0
41645410,Борское,2022,Внутрирегиональная,0.0
41645410,Борское,2022,Межрегиональная,11.0
41645410,Борское,2022,Международная,nan
41645410,Борское,2022,Со странами СНГ,nan
41645410,Борское,2022,С другими зарубежными странами,nan
41645410,Борское,2022,Внешняя (для региона)  миграция,14.0
41645412,Ганьковское,2015,"Миграция, всего",-12.0
41645412,Ганьковское,2015,В пределах России,-8.0
41645412,Ганьковское,2015,Внутрирегиональная,-18.0
41645412,Ганьковское,2015,Межрегиональная,10.0
41645412,Ганьковское,2015,Международная,-4.0
41645412,Ганьковское,2015,Со странами СНГ,-4.0
41645412,Ганьковское,2015,Внешняя (для региона)  миграция,6.0
41645412,Ганьковское,2016,"Миграция, всего",4.0
41645412,Ганьковское,2016,В пределах России,-1.0
41645412,Ганьковское,2016,Внутрирегиональная,-6.0
41645412,Ганьковское,2016,Межрегиональная,5.0
41645412,Ганьковское,2016,Международная,5.0
41645412,Ганьковское,2016,Со странами СНГ,4.0
41645412,Ганьковское,2016,С другими зарубежными странами,nan
41645412,Ганьковское,2016,Внешняя (для региона)  миграция,10.0
41645412,Ганьковское,2017,"Миграция, всего",-17.0
41645412,Ганьковское,2017,В пределах России,-13.0
41645412,Ганьковское,2017,Внутрирегиональная,-8.0
41645412,Ганьковское,2017,Межрегиональная,-5.0
41645412,Ганьковское,2017,Международная,-4.0
41645412,Ганьковское,2017,Со странами СНГ,-4.0
41645412,Ганьковское,2017,С другими зарубежными странами,0.0
41645412,Ганьковское,2017,Внешняя (для региона)  миграция,-9.0
41645412,Ганьковское,2018,"Миграция, всего",-7.0
41645412,Ганьковское,2018,В пределах России,-8.0
41645412,Ганьковское,2018,Внутрирегиональная,3.0
41645412,Ганьковское,2018,Межрегиональная,-11.0
41645412,Ганьковское,2018,Международная,1.0
41645412,Ганьковское,2018,Со странами СНГ,-1.0
41645412,Ганьковское,2018,С другими зарубежными странами,nan
41645412,Ганьковское,2018,Внешняя (для региона)  миграция,-10.0
41645412,Ганьковское,2019,"Миграция, всего",-8.0
41645412,Ганьковское,2019,В пределах России,-10.0
41645412,Ганьковское,2019,Внутрирегиональная,-6.0
41645412,Ганьковское,2019,Межрегиональная,-4.0
41645412,Ганьковское,2019,Международная,2.0
41645412,Ганьковское,2019,Со странами СНГ,3.0
41645412,Ганьковское,2019,С другими зарубежными странами,-1.0
41645412,Ганьковское,2019,Внешняя (для региона)  миграция,-2.0
41645412,Ганьковское,2020,"Миграция, всего",6.0
41645412,Ганьковское,2020,В пределах России,9.0
41645412,Ганьковское,2020,Внутрирегиональная,-1.0
41645412,Ганьковское,2020,Межрегиональная,10.0
41645412,Ганьковское,2020,Международная,-3.0
41645412,Ганьковское,2020,С другими зарубежными странами,nan
41645412,Ганьковское,2020,Внешняя (для региона)  миграция,7.0
41645412,Ганьковское,2021,"Миграция, всего",22.0
41645412,Ганьковское,2021,В пределах России,21.0
41645412,Ганьковское,2021,Внутрирегиональная,8.0
41645412,Ганьковское,2021,Межрегиональная,13.0
41645412,Ганьковское,2021,Международная,1.0
41645412,Ганьковское,2021,Со странами СНГ,0.0
41645412,Ганьковское,2021,С другими зарубежными странами,nan
41645412,Ганьковское,2021,Внешняя (для региона)  миграция,14.0
41645412,Ганьковское,2022,"Миграция, всего",-5.0
41645412,Ганьковское,2022,В пределах России,-6.0
41645412,Ганьковское,2022,Внутрирегиональная,2.0
41645412,Ганьковское,2022,Межрегиональная,-8.0
41645412,Ганьковское,2022,Международная,1.0
41645412,Ганьковское,2022,Со странами СНГ,2.0
41645412,Ганьковское,2022,Внешняя (для региона)  миграция,-7.0
41645416,Горское,2015,"Миграция, всего",-23.0
41645416,Горское,2015,В пределах России,-21.0
41645416,Горское,2015,Внутрирегиональная,-12.0
41645416,Горское,2015,Межрегиональная,-9.0
41645416,Горское,2015,Международная,-2.0
41645416,Горское,2015,Со странами СНГ,-1.0
41645416,Горское,2015,Внешняя (для региона)  миграция,-11.0
41645416,Горское,2016,"Миграция, всего",-2.0
41645416,Горское,2016,В пределах России,-10.0
41645416,Горское,2016,Внутрирегиональная,-2.0
41645416,Горское,2016,Межрегиональная,-8.0
41645416,Горское,2016,Международная,8.0
41645416,Горское,2016,Со странами СНГ,8.0
41645416,Горское,2016,Внешняя (для региона)  миграция,0.0
41645416,Горское,2017,"Миграция, всего",-2.0
41645416,Горское,2017,В пределах России,-1.0
41645416,Горское,2017,Внутрирегиональная,4.0
41645416,Горское,2017,Межрегиональная,-5.0
41645416,Горское,2017,Международная,-1.0
41645416,Горское,2017,Со странами СНГ,-1.0
41645416,Горское,2017,Внешняя (для региона)  миграция,-6.0
41645416,Горское,2018,"Миграция, всего",6.0
41645416,Горское,2018,В пределах России,4.0
41645416,Горское,2018,Внутрирегиональная,-1.0
41645416,Горское,2018,Межрегиональная,5.0
41645416,Горское,2018,Международная,2.0
41645416,Горское,2018,Со странами СНГ,2.0
41645416,Горское,2018,Внешняя (для региона)  миграция,7.0
41645416,Горское,2019,"Миграция, всего",-16.0
41645416,Горское,2019,В пределах России,-9.0
41645416,Горское,2019,Внутрирегиональная,-14.0
41645416,Горское,2019,Межрегиональная,5.0
41645416,Горское,2019,Международная,-7.0
41645416,Горское,2019,Со странами СНГ,-7.0
41645416,Горское,2019,Внешняя (для региона)  миграция,-2.0
41645416,Горское,2020,"Миграция, всего",-7.0
41645416,Горское,2020,В пределах России,-7.0
41645416,Горское,2020,Внутрирегиональная,0.0
41645416,Горское,2020,Межрегиональная,-7.0
41645416,Горское,2020,Международная,0.0
41645416,Горское,2020,Со странами СНГ,0.0
41645416,Горское,2020,Внешняя (для региона)  миграция,-7.0
41645416,Горское,2021,"Миграция, всего",-5.0
41645416,Горское,2021,В пределах России,-4.0
41645416,Горское,2021,Внутрирегиональная,-5.0
41645416,Горское,2021,Межрегиональная,1.0
41645416,Горское,2021,Международная,-1.0
41645416,Горское,2021,Со странами СНГ,-1.0
41645416,Горское,2021,Внешняя (для региона)  миграция,0.0
41645416,Горское,2022,"Миграция, всего",-3.0
41645416,Горское,2022,В пределах России,-2.0
41645416,Горское,2022,Внутрирегиональная,-6.0
41645416,Горское,2022,Межрегиональная,4.0
41645416,Горское,2022,Международная,-1.0
41645416,Горское,2022,Со странами СНГ,-1.0
41645416,Горское,2022,Внешняя (для региона)  миграция,3.0
41645432,Цвылёвское,2015,"Миграция, всего",-6.0
41645432,Цвылёвское,2015,В пределах России,-7.0
41645432,Цвылёвское,2015,Внутрирегиональная,-7.0
41645432,Цвылёвское,2015,Межрегиональная,0.0
41645432,Цвылёвское,2015,Международная,1.0
41645432,Цвылёвское,2015,Со странами СНГ,0.0
41645432,Цвылёвское,2015,С другими зарубежными странами,nan
41645432,Цвылёвское,2015,Внешняя (для региона)  миграция,1.0
41645432,Цвылёвское,2016,"Миграция, всего",44.0
41645432,Цвылёвское,2016,В пределах России,30.0
41645432,Цвылёвское,2016,Внутрирегиональная,22.0
41645432,Цвылёвское,2016,Межрегиональная,8.0
41645432,Цвылёвское,2016,Международная,14.0
41645432,Цвылёвское,2016,Со странами СНГ,13.0
41645432,Цвылёвское,2016,С другими зарубежными странами,nan
41645432,Цвылёвское,2016,Внешняя (для региона)  миграция,22.0
41645432,Цвылёвское,2017,"Миграция, всего",11.0
41645432,Цвылёвское,2017,В пределах России,8.0
41645432,Цвылёвское,2017,Внутрирегиональная,7.0
41645432,Цвылёвское,2017,Межрегиональная,1.0
41645432,Цвылёвское,2017,Международная,3.0
41645432,Цвылёвское,2017,Со странами СНГ,3.0
41645432,Цвылёвское,2017,Внешняя (для региона)  миграция,4.0
41645432,Цвылёвское,2018,"Миграция, всего",-4.0
41645432,Цвылёвское,2018,В пределах России,-4.0
41645432,Цвылёвское,2018,Внутрирегиональная,-4.0
41645432,Цвылёвское,2018,Межрегиональная,0.0
41645432,Цвылёвское,2018,Международная,0.0
41645432,Цвылёвское,2018,Со странами СНГ,2.0
41645432,Цвылёвское,2018,Внешняя (для региона)  миграция,0.0
41645432,Цвылёвское,2019,"Миграция, всего",11.0
41645432,Цвылёвское,2019,В пределах России,8.0
41645432,Цвылёвское,2019,Внутрирегиональная,-13.0
41645432,Цвылёвское,2019,Межрегиональная,21.0
41645432,Цвылёвское,2019,Международная,3.0
41645432,Цвылёвское,2019,Со странами СНГ,3.0
41645432,Цвылёвское,2019,Внешняя (для региона)  миграция,24.0
41645432,Цвылёвское,2020,"Миграция, всего",-4.0
41645432,Цвылёвское,2020,В пределах России,1.0
41645432,Цвылёвское,2020,Внутрирегиональная,0.0
41645432,Цвылёвское,2020,Межрегиональная,1.0
41645432,Цвылёвское,2020,Международная,-5.0
41645432,Цвылёвское,2020,Со странами СНГ,-5.0
41645432,Цвылёвское,2020,Внешняя (для региона)  миграция,-4.0
41645432,Цвылёвское,2021,"Миграция, всего",5.0
41645432,Цвылёвское,2021,В пределах России,8.0
41645432,Цвылёвское,2021,Внутрирегиональная,8.0
41645432,Цвылёвское,2021,Межрегиональная,0.0
41645432,Цвылёвское,2021,Международная,-3.0
41645432,Цвылёвское,2021,Со странами СНГ,-3.0
41645432,Цвылёвское,2021,Внешняя (для региона)  миграция,-3.0
41645432,Цвылёвское,2022,"Миграция, всего",19.0
41645432,Цвылёвское,2022,В пределах России,23.0
41645432,Цвылёвское,2022,Внутрирегиональная,13.0
41645432,Цвылёвское,2022,Межрегиональная,10.0
41645432,Цвылёвское,2022,Международная,-4.0
41645432,Цвылёвское,2022,Со странами СНГ,-3.0
41645432,Цвылёвское,2022,Внешняя (для региона)  миграция,6.0
41645456,Пашозерское,2015,"Миграция, всего",2.0
41645456,Пашозерское,2015,В пределах России,1.0
41645456,Пашозерское,2015,Внутрирегиональная,3.0
41645456,Пашозерское,2015,Межрегиональная,-2.0
41645456,Пашозерское,2015,Международная,nan
41645456,Пашозерское,2015,Со странами СНГ,nan
41645456,Пашозерское,2015,Внешняя (для региона)  миграция,-1.0
41645456,Пашозерское,2016,"Миграция, всего",1.0
41645456,Пашозерское,2016,В пределах России,0.0
41645456,Пашозерское,2016,Внутрирегиональная,0.0
41645456,Пашозерское,2016,Межрегиональная,0.0
41645456,Пашозерское,2016,Международная,1.0
41645456,Пашозерское,2016,Со странами СНГ,1.0
41645456,Пашозерское,2016,Внешняя (для региона)  миграция,1.0
41645456,Пашозерское,2017,"Миграция, всего",-10.0
41645456,Пашозерское,2017,В пределах России,-14.0
41645456,Пашозерское,2017,Внутрирегиональная,-12.0
41645456,Пашозерское,2017,Межрегиональная,-2.0
41645456,Пашозерское,2017,Международная,nan
41645456,Пашозерское,2017,Со странами СНГ,nan
41645456,Пашозерское,2017,Внешняя (для региона)  миграция,2.0
41645456,Пашозерское,2018,"Миграция, всего",2.0
41645456,Пашозерское,2018,В пределах России,-2.0
41645456,Пашозерское,2018,Внутрирегиональная,-2.0
41645456,Пашозерское,2018,Межрегиональная,0.0
41645456,Пашозерское,2018,Международная,nan
41645456,Пашозерское,2018,Со странами СНГ,nan
41645456,Пашозерское,2018,Внешняя (для региона)  миграция,4.0
41645456,Пашозерское,2019,"Миграция, всего",5.0
41645456,Пашозерское,2019,В пределах России,-3.0
41645456,Пашозерское,2019,Внутрирегиональная,2.0
41645456,Пашозерское,2019,Межрегиональная,-5.0
41645456,Пашозерское,2019,Международная,8.0
41645456,Пашозерское,2019,Со странами СНГ,8.0
41645456,Пашозерское,2019,Внешняя (для региона)  миграция,3.0
41645456,Пашозерское,2020,"Миграция, всего",-4.0
41645456,Пашозерское,2020,В пределах России,3.0
41645456,Пашозерское,2020,Внутрирегиональная,3.0
41645456,Пашозерское,2020,Межрегиональная,0.0
41645456,Пашозерское,2020,Международная,-7.0
41645456,Пашозерское,2020,Со странами СНГ,-7.0
41645456,Пашозерское,2020,Внешняя (для региона)  миграция,-7.0
41645456,Пашозерское,2021,"Миграция, всего",4.0
41645456,Пашозерское,2021,В пределах России,1.0
41645456,Пашозерское,2021,Внутрирегиональная,-1.0
41645456,Пашозерское,2021,Межрегиональная,2.0
41645456,Пашозерское,2021,Международная,nan
41645456,Пашозерское,2021,Со странами СНГ,nan
41645456,Пашозерское,2021,Внешняя (для региона)  миграция,5.0
41645456,Пашозерское,2022,"Миграция, всего",3.0
41645456,Пашозерское,2022,В пределах России,1.0
41645456,Пашозерское,2022,Внутрирегиональная,-4.0
41645456,Пашозерское,2022,Межрегиональная,5.0
41645456,Пашозерское,2022,Международная,2.0
41645456,Пашозерское,2022,Со странами СНГ,2.0
41645456,Пашозерское,2022,Внешняя (для региона)  миграция,7.0
41645472,Коськовское,2015,"Миграция, всего",16.0
41645472,Коськовское,2015,В пределах России,10.0
41645472,Коськовское,2015,Внутрирегиональная,1.0
41645472,Коськовское,2015,Межрегиональная,9.0
41645472,Коськовское,2015,Международная,6.0
41645472,Коськовское,2015,Со странами СНГ,6.0
41645472,Коськовское,2015,Внешняя (для региона)  миграция,15.0
41645472,Коськовское,2016,"Миграция, всего",-1.0
41645472,Коськовское,2016,В пределах России,-3.0
41645472,Коськовское,2016,Внутрирегиональная,-4.0
41645472,Коськовское,2016,Межрегиональная,1.0
41645472,Коськовское,2016,Международная,2.0
41645472,Коськовское,2016,Со странами СНГ,2.0
41645472,Коськовское,2016,Внешняя (для региона)  миграция,3.0
41645472,Коськовское,2017,"Миграция, всего",-3.0
41645472,Коськовское,2017,В пределах России,-4.0
41645472,Коськовское,2017,Внутрирегиональная,-3.0
41645472,Коськовское,2017,Межрегиональная,-1.0
41645472,Коськовское,2017,Международная,1.0
41645472,Коськовское,2017,Со странами СНГ,1.0
41645472,Коськовское,2017,Внешняя (для региона)  миграция,0.0
41645472,Коськовское,2018,"Миграция, всего",-19.0
41645472,Коськовское,2018,В пределах России,-9.0
41645472,Коськовское,2018,Внутрирегиональная,-2.0
41645472,Коськовское,2018,Межрегиональная,-7.0
41645472,Коськовское,2018,Международная,-10.0
41645472,Коськовское,2018,Со странами СНГ,-10.0
41645472,Коськовское,2018,Внешняя (для региона)  миграция,-17.0
41645472,Коськовское,2019,"Миграция, всего",0.0
41645472,Коськовское,2019,В пределах России,2.0
41645472,Коськовское,2019,Внутрирегиональная,-1.0
41645472,Коськовское,2019,Межрегиональная,3.0
41645472,Коськовское,2019,Международная,-2.0
41645472,Коськовское,2019,Со странами СНГ,-2.0
41645472,Коськовское,2019,Внешняя (для региона)  миграция,1.0
41645472,Коськовское,2020,"Миграция, всего",-2.0
41645472,Коськовское,2020,В пределах России,-2.0
41645472,Коськовское,2020,Внутрирегиональная,-3.0
41645472,Коськовское,2020,Межрегиональная,1.0
41645472,Коськовское,2020,Международная,0.0
41645472,Коськовское,2020,Со странами СНГ,0.0
41645472,Коськовское,2020,Внешняя (для региона)  миграция,1.0
41645472,Коськовское,2021,"Миграция, всего",-6.0
41645472,Коськовское,2021,В пределах России,-6.0
41645472,Коськовское,2021,Внутрирегиональная,-6.0
41645472,Коськовское,2021,Межрегиональная,0.0
41645472,Коськовское,2021,Международная,0.0
41645472,Коськовское,2021,Со странами СНГ,0.0
41645472,Коськовское,2021,Внешняя (для региона)  миграция,0.0
41645472,Коськовское,2022,"Миграция, всего",13.0
41645472,Коськовское,2022,В пределах России,11.0
41645472,Коськовское,2022,Внутрирегиональная,2.0
41645472,Коськовское,2022,Межрегиональная,9.0
41645472,Коськовское,2022,Международная,2.0
41645472,Коськовское,2022,Со странами СНГ,2.0
41645472,Коськовское,2022,Внешняя (для региона)  миграция,11.0
41645477,Шугозерское,2015,"Миграция, всего",-30.0
41645477,Шугозерское,2015,В пределах России,-38.0
41645477,Шугозерское,2015,Внутрирегиональная,-23.0
41645477,Шугозерское,2015,Межрегиональная,-15.0
41645477,Шугозерское,2015,Международная,8.0
41645477,Шугозерское,2015,Со странами СНГ,10.0
41645477,Шугозерское,2015,Внешняя (для региона)  миграция,-7.0
41645477,Шугозерское,2016,"Миграция, всего",-12.0
41645477,Шугозерское,2016,В пределах России,-19.0
41645477,Шугозерское,2016,Внутрирегиональная,-7.0
41645477,Шугозерское,2016,Межрегиональная,-12.0
41645477,Шугозерское,2016,Международная,7.0
41645477,Шугозерское,2016,Со странами СНГ,6.0
41645477,Шугозерское,2016,С другими зарубежными странами,nan
41645477,Шугозерское,2016,Внешняя (для региона)  миграция,-5.0
41645477,Шугозерское,2017,"Миграция, всего",3.0
41645477,Шугозерское,2017,В пределах России,6.0
41645477,Шугозерское,2017,Внутрирегиональная,-3.0
41645477,Шугозерское,2017,Межрегиональная,9.0
41645477,Шугозерское,2017,Международная,-3.0
