oktmo,name,year,visiblecompanies
49645151,Хвойнинское,2010,13.0
49645151,Хвойнинское,2011,9.0
49645151,Хвойнинское,2012,8.0
49645151,Хвойнинское,2013,6.0
49645400,Сельские поселения Хвойнинского муниципального района,2011,3.0
49645400,Сельские поселения Хвойнинского муниципального района,2012,3.0
49645400,Сельские поселения Хвойнинского муниципального района,2013,3.0
49645401,Анциферовское (с 2011г. объединены Анциферовское и Бродское),2009,1.0
49645401,Анциферовское (с 2011г. объединены Анциферовское и Бродское),2010,1.0
49645413,Кабожское.,2009,2.0
49645413,Кабожское.,2010,2.0
49645413,Кабожское.,2011,1.0
49645413,Кабожское.,2012,1.0
49645419,Дворищинское,2009,1.0
49645419,Дворищинское,2010,1.0
49645419,Дворищинское,2011,1.0
49645419,Дворищинское,2012,1.0
49645430,Песское,2009,1.0
49645430,Песское,2010,3.0
49645430,Песское,2011,1.0
49645430,Песское,2012,1.0
49645440,Юбилейнинское,2009,1.0
49645440,Юбилейнинское,2010,2.0
49647000,Холмский муниципальный район,2009,3.0
49647000,Холмский муниципальный район,2010,9.0
49647000,Холмский муниципальный район,2011,3.0
49647000,Холмский муниципальный район,2012,3.0
49647000,Холмский муниципальный район,2013,3.0
49647100,Городские поселения Холмского муниципального района/,2011,3.0
49647100,Городские поселения Холмского муниципального района/,2012,3.0
