oktmo,name,year,theatres
18651416,Клетское,2007,0.0
18651420,Краснооктябрьское,2007,0.0
18651424,Красное,2007,0.0
18651428,Куйбышевское,2007,0.0
18651428,Куйбышевское,2011,0.0
18651432,Рахинское,2007,0.0
18651436,Суходольское,2007,0.0
18651439,Фрунзенское,2007,0.0
18652000,Старополтавский муниципальный район,2007,0.0
18652000,Старополтавский муниципальный район,2011,0.0
18652404,Беляевское,2007,0.0
18652408,Валуевское,2007,0.0
18652412,Верхневодянское,2007,0.0
18652416,Гмелинское,2007,0.0
18652420,Иловатское,2007,0.0
18652424,Кановское,2007,0.0
18652426,Колышкинское,2007,0.0
18652428,Красноярское,2007,0.0
18652432,Курнаевское,2007,0.0
18652436,Лятошинское,2007,0.0
18652440,Новоквасниковское,2007,0.0
18652444,Новополтавское,2007,0.0
18652445,Новотихоновское,2007,0.0
18652448,Салтовское,2007,0.0
18652453,Старополтавское,2007,0.0
18652460,Торгунское,2007,0.0
18652464,Харьковское,2007,0.0
18652468,Черебаевское,2007,0.0
18653000,Суровикинский муниципальный район,2007,0.0
18653000,Суровикинский муниципальный район,2013,0.0
18653000,Суровикинский муниципальный район,2015,0.0
18653000,Суровикинский муниципальный район,2016,0.0
18653101,город Суровикино,2007,0.0
18653101,город Суровикино,2013,0.0
18653157,Нижнечирское,2007,0.0
18653404,Ближнеосиновское,2007,0.0
18653408,Верхнесолоновское,2007,0.0
18653412,Добринское,2007,0.0
18653416,Лысовское,2007,0.0
18653420,Качалинское,2007,0.0
18653424,Сысоевское,2007,0.0
18653428,Лобакинское,2007,0.0
18653436,Новомаксимовское,2007,0.0
18653444,Нижнеосиновское,2007,0.0
18654000,Урюпинский муниципальный район,2007,0.0
18654404,Акчернское,2007,0.0
18654408,Беспаловское,2007,0.0
18654412,Бесплемяновское,2007,0.0
18654416,Большинское,2007,0.0
18654420,Бубновское,2007,0.0
18654424,Верхнебезымяновское,2007,0.0
18654428,Верхнесоинское,2007,0.0
18654432,Вихлянцевское,2007,0.0
18654436,Вишняковское,2007,0.0
18654440,Добринское,2007,0.0
18654444,Дубовское,2007,0.0
18654446,Дьяконовское,2007,0.0
18654448,Забурдяевское,2007,0.0
18654452,Искринское,2007,0.0
18654456,Котовское,2007,0.0
18654460,Краснянское,2007,0.0
18654462,Креповское,2007,0.0
18654464,Лощиновское,2007,0.0
18654468,Михайловское,2007,0.0
18654472,Окладненское,2007,0.0
18654476,Ольшанское,2007,0.0
18654480,Петровское,2007,0.0
18654484,Россошинское,2007,0.0
18654488,Салтынское,2007,0.0
18654492,Хоперопионерское,2007,0.0
18656000,Фроловский муниципальный район,2007,0.0
18656000,Фроловский муниципальный район,2017,0.0
18656404,Арчединское,2007,0.0
18656408,Большелычакское,2007,0.0
18656420,Ветютневское,2007,0.0
18656424,Дудаченское,2007,0.0
18656428,Краснолиповское,2007,0.0
18656430,Лычакское,2007,0.0
18656432,Малодельское,2007,0.0
18656436,Писаревское,2007,0.0
18656440,Пригородное,2007,0.0
18656444,Терновское,2007,0.0
18656448,Шуруповское,2007,0.0
18658000,Чернышковский муниципальный район,2007,0.0
18658151,Чернышковское,2007,0.0
18658404,Алешкинское,2007,0.0
18658408,Басакинское,2007,0.0
18658412,Большетерновское,2007,0.0
18658416,Верхнегнутовское,2007,0.0
18658418,Елкинское,2007,0.0
18658420,Захаровское,2007,0.0
18658428,Красноярское,2007,0.0
18658432,Нижнегнутовское,2007,0.0
18658434,Пристеновское,2007,0.0
18658436,Сизовское,2007,0.0
18658440,Тормосиновское,2007,0.0
18701000,город-герой Волгоград,2007,8.0
18701000,город-герой Волгоград,2008,8.0
18701000,город-герой Волгоград,2009,8.0
18701000,город-герой Волгоград,2010,8.0
18701000,город-герой Волгоград,2011,8.0
18701000,город-герой Волгоград,2012,8.0
18701000,город-герой Волгоград,2013,9.0
18701000,город-герой Волгоград,2014,9.0
18701000,город-герой Волгоград,2015,10.0
18701000,город-герой Волгоград,2016,9.0
18701000,город-герой Волгоград,2017,9.0
18710000,город Волжский,2007,1.0
18710000,город Волжский,2008,1.0
18710000,город Волжский,2009,2.0
18710000,город Волжский,2010,1.0
18710000,город Волжский,2011,2.0
18710000,город Волжский,2012,5.0
18710000,город Волжский,2013,4.0
18710000,город Волжский,2014,4.0
18710000,город Волжский,2015,4.0
18710000,город Волжский,2016,2.0
18710000,город Волжский,2017,2.0
18715000,город Камышин,2007,1.0
18715000,город Камышин,2008,1.0
18715000,город Камышин,2009,1.0
18715000,город Камышин,2010,1.0
18715000,город Камышин,2011,1.0
18715000,город Камышин,2012,1.0
18715000,город Камышин,2013,1.0
18715000,город Камышин,2014,1.0
18715000,город Камышин,2015,1.0
18715000,город Камышин,2016,1.0
18715000,город Камышин,2017,1.0
18720000,город Михайловка,2007,0.0
18720000,город Михайловка,2016,0.0
18720000,город Михайловка,2017,0.0
18725000,город Урюпинск,2007,0.0
18725000,город Урюпинск,2017,0.0
18728000,город Фролово,2007,0.0
18728000,город Фролово,2011,0.0
18728000,город Фролово,2013,0.0
18728000,город Фролово,2014,0.0
18728000,город Фролово,2015,0.0
18728000,город Фролово,2017,0.0
19605453,Пяжозерское,2016,0.0
19610000,Белозерский муниципальный район,2015,0.0
19610101,город Белозерск,2015,0.0
19620454,Новленское,2014,0.0
19632428,Туровецкое,2017,0.0
19638000,Сокольский муниципальный район,2007,1.0
19638000,Сокольский муниципальный район,2008,1.0
19638101,город Сокол,2007,1.0
19638101,город Сокол,2008,1.0
19646000,Тотемский муниципальный район,2017,0.0
19658000,Шекснинский муниципальный район,2017,0.0
19701000,город Вологда,2007,3.0
19701000,город Вологда,2008,3.0
19701000,город Вологда,2010,3.0
19701000,город Вологда,2011,4.0
19701000,город Вологда,2012,4.0
19701000,город Вологда,2013,4.0
19701000,город Вологда,2014,4.0
19701000,город Вологда,2015,4.0
19701000,город Вологда,2016,4.0
19701000,город Вологда,2017,4.0
19730000,город Череповец,2007,2.0
19730000,город Череповец,2008,2.0
19730000,город Череповец,2009,2.0
19730000,город Череповец,2010,2.0
19730000,город Череповец,2011,2.0
19730000,город Череповец,2012,2.0
19730000,город Череповец,2013,2.0
19730000,город Череповец,2014,2.0
19730000,город Череповец,2015,2.0
19730000,город Череповец,2016,2.0
19730000,город Череповец,2017,2.0
20610404,Верхнемамонское,2015,0.0
20619424,Митрофановское,2014,0.0
20619424,Митрофановское,2015,0.0
20619424,Митрофановское,2016,0.0
20619424,Митрофановское,2017,0.0
20620420,Кондрашкинское,2013,0.0
20621480,Щучинское,2015,0.0
20623452,Синелипяговское,2013,0.0
20623452,Синелипяговское,2014,0.0
20625480,Орловское,2014,0.0
20631101,город Острогожск,2013,0.0
20631101,город Острогожск,2014,0.0
